"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","110244",
"Firmware Version","02.300",
"Date","2023-01-26",
"Time","12:28:20",
"Comment","",

"Meas. Place",,"1",,"2",,
"Type",,"Delay",,"Peak Peak",,
"Source 1",,"C2",,"C2",,
"Source 2",,"C1",,,,
"Unit",,s,,V,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,
"Wave count",,3126,,3127,,
"Current",,-4.399520e-05,,3.263100e+00,,
"Average No.",,1.000000e+03,,1.000000e+03,,
"Min",,-4.408640e-05,,3.248500e+00,,
"Max",,-4.393920e-05,,3.299600e+00,,
"Mean",,-4.400260e-05,,3.268509e+00,,
"StdDev",,2.415360e-08,,8.227100e-03,,
"Time of first value",,,,,,
"Time of last value",,,,,,
"Long term Min",,-4.411360e-05,,3.241200e+00,,
"Long term Max",,-4.391040e-05,,3.299600e+00,,
"Long term Mean",,-4.400115e-05,,3.268502e+00,,
"Long term StdDev",,2.436480e-08,,8.402300e-03,,
"Long term start time",,,,,,
"Long term end Time",,,,,,


"Index","Time Offset","Value","Time Offset","Value",
117,,-4.402560e-05,,3.277700e+00,
118,,-4.400480e-05,,3.263100e+00,
119,,-4.403520e-05,,3.270400e+00,
120,,-4.401920e-05,,3.277700e+00,
121,,-4.400160e-05,,3.270400e+00,
122,,-4.400320e-05,,3.263100e+00,
123,,-4.398720e-05,,3.277700e+00,
124,,-4.400320e-05,,3.270400e+00,
125,,-4.400960e-05,,3.263100e+00,
126,,-4.400480e-05,,3.263100e+00,
127,,-4.400800e-05,,3.263100e+00,
128,,-4.399040e-05,,3.263100e+00,
129,,-4.399840e-05,,3.270400e+00,
130,,-4.399360e-05,,3.270400e+00,
131,,-4.400160e-05,,3.263100e+00,
132,,-4.405600e-05,,3.263100e+00,
133,,-4.399840e-05,,3.270400e+00,
134,,-4.403360e-05,,3.270400e+00,
135,,-4.402880e-05,,3.263100e+00,
136,,-4.402560e-05,,3.285000e+00,
137,,-4.399840e-05,,3.263100e+00,
138,,-4.399040e-05,,3.270400e+00,
139,,-4.402240e-05,,3.277700e+00,
140,,-4.404320e-05,,3.285000e+00,
141,,-4.400320e-05,,3.285000e+00,
142,,-4.397760e-05,,3.270400e+00,
143,,-4.397600e-05,,3.255800e+00,
144,,-4.401280e-05,,3.270400e+00,
145,,-4.402240e-05,,3.270400e+00,
146,,-4.399200e-05,,3.277700e+00,
147,,-4.399040e-05,,3.277700e+00,
148,,-4.402400e-05,,3.270400e+00,
149,,-4.402560e-05,,3.270400e+00,
150,,-4.398400e-05,,3.263100e+00,
151,,-4.395520e-05,,3.263100e+00,
152,,-4.400480e-05,,3.263100e+00,
153,,-4.395840e-05,,3.270400e+00,
154,,-4.400000e-05,,3.263100e+00,
155,,-4.404000e-05,,3.270400e+00,
156,,-4.397760e-05,,3.263100e+00,
157,,-4.395040e-05,,3.277700e+00,
158,,-4.399040e-05,,3.263100e+00,
159,,-4.405440e-05,,3.263100e+00,
160,,-4.402720e-05,,3.285000e+00,
161,,-4.400000e-05,,3.270400e+00,
162,,-4.405760e-05,,3.270400e+00,
163,,-4.399040e-05,,3.263100e+00,
164,,-4.401760e-05,,3.270400e+00,
165,,-4.400640e-05,,3.270400e+00,
166,,-4.397760e-05,,3.270400e+00,
167,,-4.405600e-05,,3.277700e+00,
168,,-4.401280e-05,,3.263100e+00,
169,,-4.400800e-05,,3.285000e+00,
170,,-4.400960e-05,,3.292300e+00,
171,,-4.400960e-05,,3.255800e+00,
172,,-4.400800e-05,,3.263100e+00,
173,,-4.400800e-05,,3.270400e+00,
174,,-4.402080e-05,,3.248500e+00,
175,,-4.397760e-05,,3.263100e+00,
176,,-4.400320e-05,,3.277700e+00,
177,,-4.401120e-05,,3.263100e+00,
178,,-4.401600e-05,,3.263100e+00,
179,,-4.401440e-05,,3.263100e+00,
180,,-4.400640e-05,,3.263100e+00,
181,,-4.403040e-05,,3.263100e+00,
182,,-4.398080e-05,,3.270400e+00,
183,,-4.397440e-05,,3.277700e+00,
184,,-4.401280e-05,,3.270400e+00,
185,,-4.400640e-05,,3.285000e+00,
186,,-4.405280e-05,,3.270400e+00,
187,,-4.402880e-05,,3.277700e+00,
188,,-4.398240e-05,,3.270400e+00,
189,,-4.400640e-05,,3.270400e+00,
190,,-4.396000e-05,,3.270400e+00,
191,,-4.399520e-05,,3.270400e+00,
192,,-4.399040e-05,,3.255800e+00,
193,,-4.397920e-05,,3.255800e+00,
194,,-4.402720e-05,,3.270400e+00,
195,,-4.398080e-05,,3.255800e+00,
196,,-4.399040e-05,,3.255800e+00,
197,,-4.397920e-05,,3.270400e+00,
198,,-4.399360e-05,,3.255800e+00,
199,,-4.399840e-05,,3.277700e+00,
200,,-4.400000e-05,,3.285000e+00,
201,,-4.402080e-05,,3.270400e+00,
202,,-4.399840e-05,,3.270400e+00,
203,,-4.401600e-05,,3.263100e+00,
204,,-4.398720e-05,,3.270400e+00,
205,,-4.404160e-05,,3.285000e+00,
206,,-4.399040e-05,,3.263100e+00,
207,,-4.401120e-05,,3.285000e+00,
208,,-4.398240e-05,,3.263100e+00,
209,,-4.397600e-05,,3.270400e+00,
210,,-4.400320e-05,,3.263100e+00,
211,,-4.401920e-05,,3.263100e+00,
212,,-4.401440e-05,,3.277700e+00,
213,,-4.398720e-05,,3.277700e+00,
214,,-4.400320e-05,,3.255800e+00,
215,,-4.403680e-05,,3.263100e+00,
216,,-4.402880e-05,,3.255800e+00,
217,,-4.397440e-05,,3.277700e+00,
218,,-4.404000e-05,,3.248500e+00,
219,,-4.401600e-05,,3.277700e+00,
220,,-4.398560e-05,,3.285000e+00,
221,,-4.397760e-05,,3.255800e+00,
222,,-4.400960e-05,,3.263100e+00,
223,,-4.400640e-05,,3.263100e+00,
224,,-4.404480e-05,,3.270400e+00,
225,,-4.399680e-05,,3.277700e+00,
226,,-4.399040e-05,,3.270400e+00,
227,,-4.397600e-05,,3.270400e+00,
228,,-4.405920e-05,,3.277700e+00,
229,,-4.398720e-05,,3.270400e+00,
230,,-4.398080e-05,,3.263100e+00,
231,,-4.399040e-05,,3.285000e+00,
232,,-4.396960e-05,,3.270400e+00,
233,,-4.402240e-05,,3.277700e+00,
234,,-4.396480e-05,,3.270400e+00,
235,,-4.401760e-05,,3.248500e+00,
236,,-4.398400e-05,,3.263100e+00,
237,,-4.401280e-05,,3.270400e+00,
238,,-4.397440e-05,,3.270400e+00,
239,,-4.399200e-05,,3.277700e+00,
240,,-4.393920e-05,,3.255800e+00,
241,,-4.394400e-05,,3.270400e+00,
242,,-4.401920e-05,,3.263100e+00,
243,,-4.402240e-05,,3.270400e+00,
244,,-4.401120e-05,,3.285000e+00,
245,,-4.400480e-05,,3.263100e+00,
246,,-4.399680e-05,,3.270400e+00,
247,,-4.397440e-05,,3.285000e+00,
248,,-4.401120e-05,,3.263100e+00,
249,,-4.400160e-05,,3.270400e+00,
250,,-4.401120e-05,,3.277700e+00,
251,,-4.400480e-05,,3.263100e+00,
252,,-4.397920e-05,,3.285000e+00,
253,,-4.401440e-05,,3.277700e+00,
254,,-4.398720e-05,,3.263100e+00,
255,,-4.398400e-05,,3.255800e+00,
256,,-4.397440e-05,,3.270400e+00,
257,,-4.400960e-05,,3.277700e+00,
258,,-4.397760e-05,,3.255800e+00,
259,,-4.401600e-05,,3.277700e+00,
260,,-4.400000e-05,,3.270400e+00,
261,,-4.397120e-05,,3.285000e+00,
262,,-4.397120e-05,,3.277700e+00,
263,,-4.396160e-05,,3.255800e+00,
264,,-4.402240e-05,,3.270400e+00,
265,,-4.399840e-05,,3.285000e+00,
266,,-4.401760e-05,,3.270400e+00,
267,,-4.396320e-05,,3.270400e+00,
268,,-4.399200e-05,,3.255800e+00,
269,,-4.396640e-05,,3.270400e+00,
270,,-4.399680e-05,,3.277700e+00,
271,,-4.399680e-05,,3.263100e+00,
272,,-4.399040e-05,,3.263100e+00,
273,,-4.400800e-05,,3.270400e+00,
274,,-4.398240e-05,,3.277700e+00,
275,,-4.399200e-05,,3.270400e+00,
276,,-4.395840e-05,,3.255800e+00,
277,,-4.400640e-05,,3.277700e+00,
278,,-4.398560e-05,,3.255800e+00,
279,,-4.398880e-05,,3.263100e+00,
280,,-4.402560e-05,,3.255800e+00,
281,,-4.401280e-05,,3.263100e+00,
282,,-4.397920e-05,,3.270400e+00,
283,,-4.398240e-05,,3.263100e+00,
284,,-4.403200e-05,,3.270400e+00,
285,,-4.404640e-05,,3.263100e+00,
286,,-4.400640e-05,,3.263100e+00,
287,,-4.403360e-05,,3.277700e+00,
288,,-4.397440e-05,,3.270400e+00,
289,,-4.401120e-05,,3.292300e+00,
290,,-4.400000e-05,,3.285000e+00,
291,,-4.402560e-05,,3.263100e+00,
292,,-4.400320e-05,,3.270400e+00,
293,,-4.398400e-05,,3.255800e+00,
294,,-4.401280e-05,,3.277700e+00,
295,,-4.402560e-05,,3.263100e+00,
296,,-4.399680e-05,,3.285000e+00,
297,,-4.402240e-05,,3.263100e+00,
298,,-4.400960e-05,,3.277700e+00,
299,,-4.395680e-05,,3.277700e+00,
300,,-4.407680e-05,,3.277700e+00,
301,,-4.400000e-05,,3.270400e+00,
302,,-4.404800e-05,,3.263100e+00,
303,,-4.399360e-05,,3.270400e+00,
304,,-4.401120e-05,,3.255800e+00,
305,,-4.398080e-05,,3.285000e+00,
306,,-4.400960e-05,,3.270400e+00,
307,,-4.398880e-05,,3.263100e+00,
308,,-4.402240e-05,,3.263100e+00,
309,,-4.396800e-05,,3.285000e+00,
310,,-4.405440e-05,,3.263100e+00,
311,,-4.400960e-05,,3.263100e+00,
312,,-4.397280e-05,,3.270400e+00,
313,,-4.401600e-05,,3.263100e+00,
314,,-4.399200e-05,,3.270400e+00,
315,,-4.400640e-05,,3.263100e+00,
316,,-4.402240e-05,,3.263100e+00,
317,,-4.398720e-05,,3.263100e+00,
318,,-4.403840e-05,,3.270400e+00,
319,,-4.397760e-05,,3.263100e+00,
320,,-4.400480e-05,,3.270400e+00,
321,,-4.398720e-05,,3.270400e+00,
322,,-4.400320e-05,,3.277700e+00,
323,,-4.398400e-05,,3.277700e+00,
324,,-4.397600e-05,,3.263100e+00,
325,,-4.396160e-05,,3.292300e+00,
326,,-4.396800e-05,,3.277700e+00,
327,,-4.401760e-05,,3.270400e+00,
328,,-4.398400e-05,,3.277700e+00,
329,,-4.402560e-05,,3.255800e+00,
330,,-4.397760e-05,,3.263100e+00,
331,,-4.401600e-05,,3.263100e+00,
332,,-4.401440e-05,,3.263100e+00,
333,,-4.399200e-05,,3.270400e+00,
334,,-4.397600e-05,,3.270400e+00,
335,,-4.402080e-05,,3.270400e+00,
336,,-4.400800e-05,,3.277700e+00,
337,,-4.403040e-05,,3.285000e+00,
338,,-4.402080e-05,,3.263100e+00,
339,,-4.402400e-05,,3.277700e+00,
340,,-4.401280e-05,,3.277700e+00,
341,,-4.400000e-05,,3.255800e+00,
342,,-4.405280e-05,,3.263100e+00,
343,,-4.397760e-05,,3.270400e+00,
344,,-4.399520e-05,,3.277700e+00,
345,,-4.397120e-05,,3.255800e+00,
346,,-4.403520e-05,,3.277700e+00,
347,,-4.399840e-05,,3.277700e+00,
348,,-4.396480e-05,,3.263100e+00,
349,,-4.401760e-05,,3.277700e+00,
350,,-4.400480e-05,,3.270400e+00,
351,,-4.404160e-05,,3.263100e+00,
352,,-4.401760e-05,,3.270400e+00,
353,,-4.399360e-05,,3.263100e+00,
354,,-4.400800e-05,,3.263100e+00,
355,,-4.400160e-05,,3.285000e+00,
356,,-4.399360e-05,,3.270400e+00,
357,,-4.402880e-05,,3.270400e+00,
358,,-4.395680e-05,,3.255800e+00,
359,,-4.396960e-05,,3.270400e+00,
360,,-4.402720e-05,,3.263100e+00,
361,,-4.400320e-05,,3.277700e+00,
362,,-4.399040e-05,,3.263100e+00,
363,,-4.400800e-05,,3.263100e+00,
364,,-4.399040e-05,,3.270400e+00,
365,,-4.402880e-05,,3.263100e+00,
366,,-4.400480e-05,,3.263100e+00,
367,,-4.400320e-05,,3.270400e+00,
368,,-4.400960e-05,,3.263100e+00,
369,,-4.399200e-05,,3.277700e+00,
370,,-4.399040e-05,,3.277700e+00,
371,,-4.400160e-05,,3.270400e+00,
372,,-4.401600e-05,,3.263100e+00,
373,,-4.401920e-05,,3.270400e+00,
374,,-4.395360e-05,,3.255800e+00,
375,,-4.398720e-05,,3.277700e+00,
376,,-4.399840e-05,,3.263100e+00,
377,,-4.399680e-05,,3.263100e+00,
378,,-4.395040e-05,,3.248500e+00,
379,,-4.400160e-05,,3.270400e+00,
380,,-4.396960e-05,,3.255800e+00,
381,,-4.399520e-05,,3.270400e+00,
382,,-4.401440e-05,,3.263100e+00,
383,,-4.400800e-05,,3.263100e+00,
384,,-4.394560e-05,,3.277700e+00,
385,,-4.399840e-05,,3.263100e+00,
386,,-4.400320e-05,,3.263100e+00,
387,,-4.399680e-05,,3.263100e+00,
388,,-4.400160e-05,,3.270400e+00,
389,,-4.397600e-05,,3.255800e+00,
390,,-4.399680e-05,,3.277700e+00,
391,,-4.399680e-05,,3.277700e+00,
392,,-4.402080e-05,,3.255800e+00,
393,,-4.399840e-05,,3.263100e+00,
394,,-4.398080e-05,,3.255800e+00,
395,,-4.402720e-05,,3.277700e+00,
396,,-4.400800e-05,,3.263100e+00,
397,,-4.404640e-05,,3.277700e+00,
398,,-4.400960e-05,,3.263100e+00,
399,,-4.402400e-05,,3.263100e+00,
400,,-4.398080e-05,,3.263100e+00,
401,,-4.402080e-05,,3.270400e+00,
402,,-4.400960e-05,,3.277700e+00,
403,,-4.399680e-05,,3.263100e+00,
404,,-4.403520e-05,,3.263100e+00,
405,,-4.398080e-05,,3.263100e+00,
406,,-4.400320e-05,,3.270400e+00,
407,,-4.401440e-05,,3.270400e+00,
408,,-4.399520e-05,,3.263100e+00,
409,,-4.398720e-05,,3.263100e+00,
410,,-4.403040e-05,,3.263100e+00,
411,,-4.399680e-05,,3.270400e+00,
412,,-4.398720e-05,,3.270400e+00,
413,,-4.399200e-05,,3.263100e+00,
414,,-4.397920e-05,,3.263100e+00,
415,,-4.403200e-05,,3.277700e+00,
416,,-4.403360e-05,,3.263100e+00,
417,,-4.399520e-05,,3.263100e+00,
418,,-4.396800e-05,,3.270400e+00,
419,,-4.405600e-05,,3.277700e+00,
420,,-4.398400e-05,,3.277700e+00,
421,,-4.397440e-05,,3.270400e+00,
422,,-4.396960e-05,,3.263100e+00,
423,,-4.403040e-05,,3.263100e+00,
424,,-4.402720e-05,,3.255800e+00,
425,,-4.401920e-05,,3.263100e+00,
426,,-4.399680e-05,,3.270400e+00,
427,,-4.398400e-05,,3.263100e+00,
428,,-4.399040e-05,,3.277700e+00,
429,,-4.399360e-05,,3.255800e+00,
430,,-4.403200e-05,,3.263100e+00,
431,,-4.403520e-05,,3.263100e+00,
432,,-4.397920e-05,,3.270400e+00,
433,,-4.397920e-05,,3.270400e+00,
434,,-4.396800e-05,,3.277700e+00,
435,,-4.399680e-05,,3.270400e+00,
436,,-4.396320e-05,,3.285000e+00,
437,,-4.404640e-05,,3.270400e+00,
438,,-4.399360e-05,,3.263100e+00,
439,,-4.402720e-05,,3.263100e+00,
440,,-4.403680e-05,,3.277700e+00,
441,,-4.398080e-05,,3.270400e+00,
442,,-4.400000e-05,,3.270400e+00,
443,,-4.399360e-05,,3.277700e+00,
444,,-4.400000e-05,,3.263100e+00,
445,,-4.400320e-05,,3.263100e+00,
446,,-4.398880e-05,,3.263100e+00,
447,,-4.399040e-05,,3.270400e+00,
448,,-4.398560e-05,,3.255800e+00,
449,,-4.396800e-05,,3.270400e+00,
450,,-4.402560e-05,,3.270400e+00,
451,,-4.399040e-05,,3.270400e+00,
452,,-4.400320e-05,,3.263100e+00,
453,,-4.395680e-05,,3.263100e+00,
454,,-4.401440e-05,,3.270400e+00,
455,,-4.404960e-05,,3.277700e+00,
456,,-4.403680e-05,,3.270400e+00,
457,,-4.399520e-05,,3.263100e+00,
458,,-4.402400e-05,,3.255800e+00,
459,,-4.400960e-05,,3.270400e+00,
460,,-4.404480e-05,,3.285000e+00,
461,,-4.402400e-05,,3.285000e+00,
462,,-4.403520e-05,,3.263100e+00,
463,,-4.403520e-05,,3.277700e+00,
464,,-4.400800e-05,,3.263100e+00,
465,,-4.402080e-05,,3.270400e+00,
466,,-4.399040e-05,,3.263100e+00,
467,,-4.400320e-05,,3.270400e+00,
468,,-4.395840e-05,,3.255800e+00,
469,,-4.399200e-05,,3.263100e+00,
470,,-4.400320e-05,,3.263100e+00,
471,,-4.397280e-05,,3.263100e+00,
472,,-4.395200e-05,,3.270400e+00,
473,,-4.400800e-05,,3.263100e+00,
474,,-4.403200e-05,,3.277700e+00,
475,,-4.397600e-05,,3.263100e+00,
476,,-4.402080e-05,,3.270400e+00,
477,,-4.397600e-05,,3.263100e+00,
478,,-4.400800e-05,,3.277700e+00,
479,,-4.397280e-05,,3.299600e+00,
480,,-4.398880e-05,,3.263100e+00,
481,,-4.398240e-05,,3.255800e+00,
482,,-4.400960e-05,,3.277700e+00,
483,,-4.399840e-05,,3.270400e+00,
484,,-4.397120e-05,,3.255800e+00,
485,,-4.404960e-05,,3.263100e+00,
486,,-4.399040e-05,,3.270400e+00,
487,,-4.399840e-05,,3.277700e+00,
488,,-4.401120e-05,,3.270400e+00,
489,,-4.401440e-05,,3.263100e+00,
490,,-4.399840e-05,,3.285000e+00,
491,,-4.399520e-05,,3.255800e+00,
492,,-4.398400e-05,,3.277700e+00,
493,,-4.398560e-05,,3.270400e+00,
494,,-4.400960e-05,,3.277700e+00,
495,,-4.400960e-05,,3.270400e+00,
496,,-4.400160e-05,,3.263100e+00,
497,,-4.400000e-05,,3.263100e+00,
498,,-4.399680e-05,,3.277700e+00,
499,,-4.400320e-05,,3.285000e+00,
500,,-4.399840e-05,,3.270400e+00,
501,,-4.395840e-05,,3.263100e+00,
502,,-4.400960e-05,,3.270400e+00,
503,,-4.402560e-05,,3.270400e+00,
504,,-4.397280e-05,,3.277700e+00,
505,,-4.402560e-05,,3.263100e+00,
506,,-4.402080e-05,,3.255800e+00,
507,,-4.402400e-05,,3.277700e+00,
508,,-4.395520e-05,,3.277700e+00,
509,,-4.400960e-05,,3.263100e+00,
510,,-4.399360e-05,,3.263100e+00,
511,,-4.400000e-05,,3.263100e+00,
512,,-4.399520e-05,,3.263100e+00,
513,,-4.399520e-05,,3.270400e+00,
514,,-4.400160e-05,,3.270400e+00,
515,,-4.401440e-05,,3.270400e+00,
516,,-4.398560e-05,,3.270400e+00,
517,,-4.397920e-05,,3.285000e+00,
518,,-4.404160e-05,,3.263100e+00,
519,,-4.404640e-05,,3.270400e+00,
520,,-4.403200e-05,,3.270400e+00,
521,,-4.405600e-05,,3.277700e+00,
522,,-4.404800e-05,,3.277700e+00,
523,,-4.402560e-05,,3.263100e+00,
