in s,C1 in V
-1.81480E-05,2.19727E-03
-1.81476E-05,2.19727E-03
-1.81472E-05,2.19727E-03
-1.81468E-05,-5.12695E-03
-1.81464E-05,9.52148E-03
-1.81460E-05,2.19727E-03
-1.81456E-05,9.52148E-03
-1.81452E-05,9.52148E-03
-1.81448E-05,-5.12695E-03
-1.81444E-05,-1.24512E-02
-1.81440E-05,-1.24512E-02
-1.81436E-05,-5.12695E-03
-1.81432E-05,-5.12695E-03
-1.81428E-05,9.52148E-03
-1.81424E-05,-5.12695E-03
-1.81420E-05,2.19727E-03
-1.81416E-05,-5.12695E-03
-1.81412E-05,2.19727E-03
-1.81408E-05,2.19727E-03
-1.81404E-05,2.41699E-02
-1.81400E-05,-5.12695E-03
-1.81396E-05,2.19727E-03
-1.81392E-05,-5.12695E-03
-1.81388E-05,-5.12695E-03
-1.81384E-05,-1.24512E-02
-1.81380E-05,-1.24512E-02
-1.81376E-05,1.68457E-02
-1.81372E-05,-1.24512E-02
-1.81368E-05,-5.12695E-03
-1.81364E-05,1.68457E-02
-1.81360E-05,2.19727E-03
-1.81356E-05,9.52148E-03
-1.81352E-05,1.68457E-02
-1.81348E-05,-5.12695E-03
-1.81344E-05,-5.12695E-03
-1.81340E-05,9.52148E-03
-1.81336E-05,2.41699E-02
-1.81332E-05,1.68457E-02
-1.81328E-05,-1.24512E-02
-1.81324E-05,1.68457E-02
-1.81320E-05,2.19727E-03
-1.81316E-05,9.52148E-03
-1.81312E-05,2.41699E-02
-1.81308E-05,2.41699E-02
-1.81304E-05,9.52148E-03
-1.81300E-05,2.41699E-02
-1.81296E-05,2.19727E-03
-1.81292E-05,-5.12695E-03
-1.81288E-05,-1.24512E-02
-1.81284E-05,2.19727E-03
-1.81280E-05,-5.12695E-03
-1.81276E-05,-5.12695E-03
-1.81272E-05,1.68457E-02
-1.81268E-05,9.52148E-03
-1.81264E-05,-5.12695E-03
-1.81260E-05,-1.24512E-02
-1.81256E-05,-5.12695E-03
-1.81252E-05,1.68457E-02
-1.81248E-05,-1.24512E-02
-1.81244E-05,2.19727E-03
-1.81240E-05,-5.12695E-03
-1.81236E-05,1.68457E-02
-1.81232E-05,9.52148E-03
-1.81228E-05,-5.12695E-03
-1.81224E-05,2.19727E-03
-1.81220E-05,-5.12695E-03
-1.81216E-05,-5.12695E-03
-1.81212E-05,-2.70996E-02
-1.81208E-05,-5.12695E-03
-1.81204E-05,-1.24512E-02
-1.81200E-05,-1.97754E-02
-1.81196E-05,9.52148E-03
-1.81192E-05,9.52148E-03
-1.81188E-05,2.41699E-02
-1.81184E-05,-1.97754E-02
-1.81180E-05,2.19727E-03
-1.81176E-05,-5.12695E-03
-1.81172E-05,9.52148E-03
-1.81168E-05,-1.24512E-02
-1.81164E-05,9.52148E-03
-1.81160E-05,-2.70996E-02
-1.81156E-05,9.52148E-03
-1.81152E-05,-2.70996E-02
-1.81148E-05,-5.12695E-03
-1.81144E-05,-5.12695E-03
-1.81140E-05,-5.12695E-03
-1.81136E-05,-5.12695E-03
-1.81132E-05,-5.12695E-03
-1.81128E-05,2.19727E-03
-1.81124E-05,2.19727E-03
-1.81120E-05,-5.12695E-03
-1.81116E-05,-5.12695E-03
-1.81112E-05,2.19727E-03
-1.81108E-05,1.68457E-02
-1.81104E-05,-5.12695E-03
-1.81100E-05,9.52148E-03
-1.81096E-05,-5.12695E-03
-1.81092E-05,9.52148E-03
-1.81088E-05,2.19727E-03
-1.81084E-05,-2.70996E-02
-1.81080E-05,2.19727E-03
-1.81076E-05,-5.12695E-03
-1.81072E-05,-5.12695E-03
-1.81068E-05,-5.12695E-03
-1.81064E-05,-1.97754E-02
-1.81060E-05,-1.24512E-02
-1.81056E-05,2.19727E-03
-1.81052E-05,2.19727E-03
-1.81048E-05,3.14941E-02
-1.81044E-05,1.68457E-02
-1.81040E-05,1.68457E-02
-1.81036E-05,2.19727E-03
-1.81032E-05,2.19727E-03
-1.81028E-05,-5.12695E-03
-1.81024E-05,9.52148E-03
-1.81020E-05,-5.12695E-03
-1.81016E-05,2.19727E-03
-1.81012E-05,2.19727E-03
-1.81008E-05,-1.24512E-02
-1.81004E-05,-5.12695E-03
-1.81000E-05,-5.12695E-03
-1.80996E-05,2.19727E-03
-1.80992E-05,-5.12695E-03
-1.80988E-05,2.19727E-03
-1.80984E-05,2.19727E-03
-1.80980E-05,-5.12695E-03
-1.80976E-05,2.19727E-03
-1.80972E-05,1.68457E-02
-1.80968E-05,1.68457E-02
-1.80964E-05,9.52148E-03
-1.80960E-05,9.52148E-03
-1.80956E-05,-1.97754E-02
-1.80952E-05,-5.12695E-03
-1.80948E-05,2.19727E-03
-1.80944E-05,-5.12695E-03
-1.80940E-05,-5.12695E-03
-1.80936E-05,2.19727E-03
-1.80932E-05,9.52148E-03
-1.80928E-05,2.19727E-03
-1.80924E-05,9.52148E-03
-1.80920E-05,2.19727E-03
-1.80916E-05,2.19727E-03
-1.80912E-05,-5.12695E-03
-1.80908E-05,-5.12695E-03
-1.80904E-05,-5.12695E-03
-1.80900E-05,-1.97754E-02
-1.80896E-05,-5.12695E-03
-1.80892E-05,2.19727E-03
-1.80888E-05,-5.12695E-03
-1.80884E-05,-5.12695E-03
-1.80880E-05,-1.97754E-02
-1.80876E-05,2.19727E-03
-1.80872E-05,2.19727E-03
-1.80868E-05,-5.12695E-03
-1.80864E-05,-1.97754E-02
-1.80860E-05,-1.24512E-02
-1.80856E-05,2.19727E-03
-1.80852E-05,-1.97754E-02
-1.80848E-05,-5.12695E-03
-1.80844E-05,-1.97754E-02
-1.80840E-05,-5.12695E-03
-1.80836E-05,-1.97754E-02
-1.80832E-05,2.19727E-03
-1.80828E-05,2.41699E-02
-1.80824E-05,-2.70996E-02
-1.80820E-05,2.19727E-03
-1.80816E-05,9.52148E-03
-1.80812E-05,9.52148E-03
-1.80808E-05,-1.24512E-02
-1.80804E-05,-5.12695E-03
-1.80800E-05,-5.12695E-03
-1.80796E-05,-1.24512E-02
-1.80792E-05,-1.24512E-02
-1.80788E-05,-1.24512E-02
-1.80784E-05,-1.24512E-02
-1.80780E-05,-5.12695E-03
-1.80776E-05,-1.97754E-02
-1.80772E-05,-1.24512E-02
-1.80768E-05,-1.97754E-02
-1.80764E-05,-5.12695E-03
-1.80760E-05,-1.97754E-02
-1.80756E-05,-1.24512E-02
-1.80752E-05,-1.97754E-02
-1.80748E-05,-1.97754E-02
-1.80744E-05,-5.12695E-03
-1.80740E-05,9.52148E-03
-1.80736E-05,2.19727E-03
-1.80732E-05,2.19727E-03
-1.80728E-05,-5.12695E-03
-1.80724E-05,-5.12695E-03
-1.80720E-05,-5.12695E-03
-1.80716E-05,2.19727E-03
-1.80712E-05,-5.12695E-03
-1.80708E-05,-5.12695E-03
-1.80704E-05,9.52148E-03
-1.80700E-05,-5.12695E-03
-1.80696E-05,1.68457E-02
-1.80692E-05,9.52148E-03
-1.80688E-05,-5.12695E-03
-1.80684E-05,2.19727E-03
-1.80680E-05,-5.12695E-03
-1.80676E-05,-5.12695E-03
-1.80672E-05,9.52148E-03
-1.80668E-05,1.68457E-02
-1.80664E-05,-2.70996E-02
-1.80660E-05,2.41699E-02
-1.80656E-05,-5.12695E-03
-1.80652E-05,2.19727E-03
-1.80648E-05,-5.12695E-03
-1.80644E-05,-1.24512E-02
-1.80640E-05,9.52148E-03
-1.80636E-05,9.52148E-03
-1.80632E-05,-5.12695E-03
-1.80628E-05,-1.97754E-02
-1.80624E-05,2.19727E-03
-1.80620E-05,-1.24512E-02
-1.80616E-05,9.52148E-03
-1.80612E-05,-5.12695E-03
-1.80608E-05,-5.12695E-03
-1.80604E-05,1.68457E-02
-1.80600E-05,-5.12695E-03
-1.80596E-05,-5.12695E-03
-1.80592E-05,-1.24512E-02
-1.80588E-05,9.52148E-03
-1.80584E-05,9.52148E-03
-1.80580E-05,-5.12695E-03
-1.80576E-05,9.52148E-03
-1.80572E-05,-5.12695E-03
-1.80568E-05,-5.12695E-03
-1.80564E-05,9.52148E-03
-1.80560E-05,9.52148E-03
-1.80556E-05,1.68457E-02
-1.80552E-05,9.52148E-03
-1.80548E-05,2.19727E-03
-1.80544E-05,-5.12695E-03
-1.80540E-05,-1.97754E-02
-1.80536E-05,-5.12695E-03
-1.80532E-05,-5.12695E-03
-1.80528E-05,1.68457E-02
-1.80524E-05,2.19727E-03
-1.80520E-05,-1.24512E-02
-1.80516E-05,-1.24512E-02
-1.80512E-05,-5.12695E-03
-1.80508E-05,-1.24512E-02
-1.80504E-05,9.52148E-03
-1.80500E-05,9.52148E-03
-1.80496E-05,-5.12695E-03
-1.80492E-05,2.19727E-03
-1.80488E-05,2.19727E-03
-1.80484E-05,-1.24512E-02
-1.80480E-05,-5.12695E-03
-1.80476E-05,2.41699E-02
-1.80472E-05,-5.12695E-03
-1.80468E-05,9.52148E-03
-1.80464E-05,2.19727E-03
-1.80460E-05,-5.12695E-03
-1.80456E-05,-1.24512E-02
-1.80452E-05,2.19727E-03
-1.80448E-05,-5.12695E-03
-1.80444E-05,-5.12695E-03
-1.80440E-05,-5.12695E-03
-1.80436E-05,-5.12695E-03
-1.80432E-05,-5.12695E-03
-1.80428E-05,9.52148E-03
-1.80424E-05,-1.97754E-02
-1.80420E-05,-5.12695E-03
-1.80416E-05,9.52148E-03
-1.80412E-05,9.52148E-03
-1.80408E-05,-1.97754E-02
-1.80404E-05,-5.12695E-03
-1.80400E-05,1.68457E-02
-1.80396E-05,2.19727E-03
-1.80392E-05,2.41699E-02
-1.80388E-05,-1.24512E-02
-1.80384E-05,2.19727E-03
-1.80380E-05,2.19727E-03
-1.80376E-05,1.68457E-02
-1.80372E-05,9.52148E-03
-1.80368E-05,2.19727E-03
-1.80364E-05,2.19727E-03
-1.80360E-05,2.19727E-03
-1.80356E-05,-5.12695E-03
-1.80352E-05,2.19727E-03
-1.80348E-05,2.19727E-03
-1.80344E-05,9.52148E-03
-1.80340E-05,2.41699E-02
-1.80336E-05,-5.12695E-03
-1.80332E-05,1.68457E-02
-1.80328E-05,-1.97754E-02
-1.80324E-05,9.52148E-03
-1.80320E-05,2.41699E-02
-1.80316E-05,-1.24512E-02
-1.80312E-05,-2.70996E-02
-1.80308E-05,-1.97754E-02
-1.80304E-05,9.52148E-03
-1.80300E-05,1.68457E-02
-1.80296E-05,-2.70996E-02
-1.80292E-05,2.41699E-02
-1.80288E-05,1.68457E-02
-1.80284E-05,1.68457E-02
-1.80280E-05,-1.97754E-02
-1.80276E-05,2.19727E-03
-1.80272E-05,-1.97754E-02
-1.80268E-05,2.19727E-03
-1.80264E-05,9.52148E-03
-1.80260E-05,-5.12695E-03
-1.80256E-05,-5.12695E-03
-1.80252E-05,1.68457E-02
-1.80248E-05,2.19727E-03
-1.80244E-05,3.14941E-02
-1.80240E-05,-5.12695E-03
-1.80236E-05,-1.24512E-02
-1.80232E-05,9.52148E-03
-1.80228E-05,-5.12695E-03
-1.80224E-05,9.52148E-03
-1.80220E-05,9.52148E-03
-1.80216E-05,2.19727E-03
-1.80212E-05,-5.12695E-03
-1.80208E-05,9.52148E-03
-1.80204E-05,-1.24512E-02
-1.80200E-05,-2.70996E-02
-1.80196E-05,-5.12695E-03
-1.80192E-05,2.19727E-03
-1.80188E-05,-5.12695E-03
-1.80184E-05,2.19727E-03
-1.80180E-05,-5.12695E-03
-1.80176E-05,-5.12695E-03
-1.80172E-05,9.52148E-03
-1.80168E-05,9.52148E-03
-1.80164E-05,2.19727E-03
-1.80160E-05,-5.12695E-03
-1.80156E-05,9.52148E-03
-1.80152E-05,-1.97754E-02
-1.80148E-05,-5.12695E-03
-1.80144E-05,-5.12695E-03
-1.80140E-05,1.68457E-02
-1.80136E-05,9.52148E-03
-1.80132E-05,-1.24512E-02
-1.80128E-05,2.19727E-03
-1.80124E-05,9.52148E-03
-1.80120E-05,-5.12695E-03
-1.80116E-05,9.52148E-03
-1.80112E-05,-5.12695E-03
-1.80108E-05,2.19727E-03
-1.80104E-05,-5.12695E-03
-1.80100E-05,-5.12695E-03
-1.80096E-05,-1.24512E-02
-1.80092E-05,2.19727E-03
-1.80088E-05,2.19727E-03
-1.80084E-05,9.52148E-03
-1.80080E-05,-5.12695E-03
-1.80076E-05,-5.12695E-03
-1.80072E-05,-1.24512E-02
-1.80068E-05,2.19727E-03
-1.80064E-05,2.19727E-03
-1.80060E-05,2.19727E-03
-1.80056E-05,-1.97754E-02
-1.80052E-05,2.19727E-03
-1.80048E-05,2.19727E-03
-1.80044E-05,2.19727E-03
-1.80040E-05,-1.97754E-02
-1.80036E-05,-5.12695E-03
-1.80032E-05,-1.97754E-02
-1.80028E-05,9.52148E-03
-1.80024E-05,-1.97754E-02
-1.80020E-05,-5.12695E-03
-1.80016E-05,-5.12695E-03
-1.80012E-05,1.68457E-02
-1.80008E-05,-1.24512E-02
-1.80004E-05,-5.12695E-03
-1.80000E-05,2.19727E-03
-1.79996E-05,9.52148E-03
-1.79992E-05,2.19727E-03
-1.79988E-05,1.68457E-02
-1.79984E-05,-5.12695E-03
-1.79980E-05,-5.12695E-03
-1.79976E-05,-5.12695E-03
-1.79972E-05,-5.12695E-03
-1.79968E-05,1.68457E-02
-1.79964E-05,9.52148E-03
-1.79960E-05,-5.12695E-03
-1.79956E-05,2.19727E-03
-1.79952E-05,2.19727E-03
-1.79948E-05,2.19727E-03
-1.79944E-05,2.19727E-03
-1.79940E-05,-1.97754E-02
-1.79936E-05,-2.70996E-02
-1.79932E-05,-5.12695E-03
-1.79928E-05,-1.24512E-02
-1.79924E-05,9.52148E-03
-1.79920E-05,-1.24512E-02
-1.79916E-05,-1.97754E-02
-1.79912E-05,1.68457E-02
-1.79908E-05,1.68457E-02
-1.79904E-05,-5.12695E-03
-1.79900E-05,-5.12695E-03
-1.79896E-05,-1.97754E-02
-1.79892E-05,-5.12695E-03
-1.79888E-05,-5.12695E-03
-1.79884E-05,-1.24512E-02
-1.79880E-05,-5.12695E-03
-1.79876E-05,9.52148E-03
-1.79872E-05,2.19727E-03
-1.79868E-05,9.52148E-03
-1.79864E-05,9.52148E-03
-1.79860E-05,9.52148E-03
-1.79856E-05,1.68457E-02
-1.79852E-05,2.19727E-03
-1.79848E-05,-5.12695E-03
-1.79844E-05,-5.12695E-03
-1.79840E-05,2.19727E-03
-1.79836E-05,1.68457E-02
-1.79832E-05,9.52148E-03
-1.79828E-05,-5.12695E-03
-1.79824E-05,-1.97754E-02
-1.79820E-05,9.52148E-03
-1.79816E-05,-5.12695E-03
-1.79812E-05,2.19727E-03
-1.79808E-05,-5.12695E-03
-1.79804E-05,-1.24512E-02
-1.79800E-05,9.52148E-03
-1.79796E-05,-2.70996E-02
-1.79792E-05,1.68457E-02
-1.79788E-05,-5.12695E-03
-1.79784E-05,-1.24512E-02
-1.79780E-05,-5.12695E-03
-1.79776E-05,-5.12695E-03
-1.79772E-05,2.19727E-03
-1.79768E-05,9.52148E-03
-1.79764E-05,2.19727E-03
-1.79760E-05,2.19727E-03
-1.79756E-05,2.19727E-03
-1.79752E-05,2.19727E-03
-1.79748E-05,-5.12695E-03
-1.79744E-05,2.19727E-03
-1.79740E-05,-5.12695E-03
-1.79736E-05,2.19727E-03
-1.79732E-05,2.41699E-02
-1.79728E-05,9.52148E-03
-1.79724E-05,9.52148E-03
-1.79720E-05,2.19727E-03
-1.79716E-05,9.52148E-03
-1.79712E-05,2.19727E-03
-1.79708E-05,2.19727E-03
-1.79704E-05,-5.12695E-03
-1.79700E-05,2.41699E-02
-1.79696E-05,1.68457E-02
-1.79692E-05,2.41699E-02
-1.79688E-05,2.41699E-02
-1.79684E-05,2.41699E-02
-1.79680E-05,9.52148E-03
-1.79676E-05,9.52148E-03
-1.79672E-05,9.52148E-03
-1.79668E-05,1.68457E-02
-1.79664E-05,2.19727E-03
-1.79660E-05,2.19727E-03
-1.79656E-05,9.52148E-03
-1.79652E-05,2.19727E-03
-1.79648E-05,-2.70996E-02
-1.79644E-05,9.52148E-03
-1.79640E-05,-5.12695E-03
-1.79636E-05,-5.12695E-03
-1.79632E-05,-5.12695E-03
-1.79628E-05,2.19727E-03
-1.79624E-05,-1.97754E-02
-1.79620E-05,-2.70996E-02
-1.79616E-05,-5.12695E-03
-1.79612E-05,9.52148E-03
-1.79608E-05,2.19727E-03
-1.79604E-05,2.19727E-03
-1.79600E-05,-5.12695E-03
-1.79596E-05,-5.12695E-03
-1.79592E-05,-1.24512E-02
-1.79588E-05,-1.24512E-02
-1.79584E-05,-5.12695E-03
-1.79580E-05,9.52148E-03
-1.79576E-05,2.19727E-03
-1.79572E-05,2.19727E-03
-1.79568E-05,2.19727E-03
-1.79564E-05,-2.70996E-02
-1.79560E-05,2.19727E-03
-1.79556E-05,9.52148E-03
-1.79552E-05,-5.12695E-03
-1.79548E-05,2.41699E-02
-1.79544E-05,-1.24512E-02
-1.79540E-05,9.52148E-03
-1.79536E-05,-5.12695E-03
-1.79532E-05,-5.12695E-03
-1.79528E-05,-5.12695E-03
-1.79524E-05,2.19727E-03
-1.79520E-05,2.19727E-03
-1.79516E-05,1.68457E-02
-1.79512E-05,1.68457E-02
-1.79508E-05,2.41699E-02
-1.79504E-05,1.68457E-02
-1.79500E-05,2.19727E-03
-1.79496E-05,2.19727E-03
-1.79492E-05,-5.12695E-03
-1.79488E-05,1.68457E-02
-1.79484E-05,2.19727E-03
-1.79480E-05,2.19727E-03
-1.79476E-05,2.41699E-02
-1.79472E-05,2.19727E-03
-1.79468E-05,2.19727E-03
-1.79464E-05,1.68457E-02
-1.79460E-05,9.52148E-03
-1.79456E-05,-5.12695E-03
-1.79452E-05,1.68457E-02
-1.79448E-05,-1.24512E-02
-1.79444E-05,1.68457E-02
-1.79440E-05,-5.12695E-03
-1.79436E-05,2.19727E-03
-1.79432E-05,-1.24512E-02
-1.79428E-05,-5.12695E-03
-1.79424E-05,-5.12695E-03
-1.79420E-05,-5.12695E-03
-1.79416E-05,-5.12695E-03
-1.79412E-05,1.68457E-02
-1.79408E-05,-3.44238E-02
-1.79404E-05,-5.12695E-03
-1.79400E-05,-2.70996E-02
-1.79396E-05,-5.12695E-03
-1.79392E-05,-5.12695E-03
-1.79388E-05,-5.12695E-03
-1.79384E-05,-5.12695E-03
-1.79380E-05,9.52148E-03
-1.79376E-05,9.52148E-03
-1.79372E-05,-5.12695E-03
-1.79368E-05,2.19727E-03
-1.79364E-05,2.19727E-03
-1.79360E-05,1.68457E-02
-1.79356E-05,-5.12695E-03
-1.79352E-05,2.19727E-03
-1.79348E-05,-5.12695E-03
-1.79344E-05,-1.24512E-02
-1.79340E-05,-1.24512E-02
-1.79336E-05,-5.12695E-03
-1.79332E-05,-5.12695E-03
-1.79328E-05,-5.12695E-03
-1.79324E-05,9.52148E-03
-1.79320E-05,1.68457E-02
-1.79316E-05,3.14941E-02
-1.79312E-05,9.52148E-03
-1.79308E-05,-5.12695E-03
-1.79304E-05,2.19727E-03
-1.79300E-05,2.19727E-03
-1.79296E-05,2.19727E-03
-1.79292E-05,-5.12695E-03
-1.79288E-05,2.19727E-03
-1.79284E-05,2.19727E-03
-1.79280E-05,1.68457E-02
-1.79276E-05,2.19727E-03
-1.79272E-05,2.41699E-02
-1.79268E-05,9.52148E-03
-1.79264E-05,2.19727E-03
-1.79260E-05,2.19727E-03
-1.79256E-05,2.19727E-03
-1.79252E-05,1.68457E-02
-1.79248E-05,9.52148E-03
-1.79244E-05,-5.12695E-03
-1.79240E-05,9.52148E-03
-1.79236E-05,1.68457E-02
-1.79232E-05,2.19727E-03
-1.79228E-05,1.68457E-02
-1.79224E-05,2.19727E-03
-1.79220E-05,1.68457E-02
-1.79216E-05,1.68457E-02
-1.79212E-05,2.19727E-03
