"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","110244",
"Firmware Version","02.300",
"Date","2023-01-26",
"Time","12:21:10",
"Comment","",

"Meas. Place",,"1",,"2",,
"Type",,"Delay",,"Peak Peak",,
"Source 1",,"C2",,"C2",,
"Source 2",,"C1",,,,
"Unit",,s,,V,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,
"Wave count",,1042,,1042,,
"Current",,-3.542240e-05,,3.175500e+00,,
"Average No.",,1.000000e+03,,1.000000e+03,,
"Min",,-3.551840e-05,,3.153600e+00,,
"Max",,-3.538240e-05,,3.212000e+00,,
"Mean",,-3.543617e-05,,3.180267e+00,,
"StdDev",,2.186720e-08,,7.548200e-03,,
"Time of first value",,,,,,
"Time of last value",,,,,,
"Long term Min",,-3.551840e-05,,3.153600e+00,,
"Long term Max",,-3.538240e-05,,3.212000e+00,,
"Long term Mean",,-3.543620e-05,,3.180172e+00,,
"Long term StdDev",,2.181280e-08,,7.497100e-03,,
"Long term start time",,,,,,
"Long term end Time",,,,,,


"Index","Time Offset","Value","Time Offset","Value",
275,,-3.545440e-05,,3.197400e+00,
276,,-3.544320e-05,,3.175500e+00,
277,,-3.542880e-05,,3.197400e+00,
278,,-3.540160e-05,,3.175500e+00,
279,,-3.543360e-05,,3.182800e+00,
280,,-3.542560e-05,,3.175500e+00,
281,,-3.542880e-05,,3.182800e+00,
282,,-3.540480e-05,,3.168200e+00,
283,,-3.545600e-05,,3.175500e+00,
284,,-3.541440e-05,,3.175500e+00,
285,,-3.544960e-05,,3.175500e+00,
286,,-3.544160e-05,,3.197400e+00,
287,,-3.545440e-05,,3.175500e+00,
288,,-3.548160e-05,,3.175500e+00,
289,,-3.544000e-05,,3.175500e+00,
290,,-3.544320e-05,,3.160900e+00,
291,,-3.543040e-05,,3.168200e+00,
292,,-3.545280e-05,,3.182800e+00,
293,,-3.540320e-05,,3.168200e+00,
294,,-3.544000e-05,,3.190100e+00,
295,,-3.542080e-05,,3.175500e+00,
296,,-3.546720e-05,,3.190100e+00,
297,,-3.544640e-05,,3.175500e+00,
298,,-3.544480e-05,,3.175500e+00,
299,,-3.543840e-05,,3.182800e+00,
300,,-3.542400e-05,,3.175500e+00,
301,,-3.544320e-05,,3.175500e+00,
302,,-3.541600e-05,,3.182800e+00,
303,,-3.544320e-05,,3.175500e+00,
304,,-3.544640e-05,,3.175500e+00,
305,,-3.543520e-05,,3.168200e+00,
306,,-3.549120e-05,,3.190100e+00,
307,,-3.544480e-05,,3.168200e+00,
308,,-3.545120e-05,,3.175500e+00,
309,,-3.547360e-05,,3.204700e+00,
310,,-3.545280e-05,,3.182800e+00,
311,,-3.543680e-05,,3.182800e+00,
312,,-3.543520e-05,,3.175500e+00,
313,,-3.545440e-05,,3.182800e+00,
314,,-3.542720e-05,,3.175500e+00,
315,,-3.544320e-05,,3.175500e+00,
316,,-3.542080e-05,,3.175500e+00,
317,,-3.541280e-05,,3.175500e+00,
318,,-3.540480e-05,,3.175500e+00,
319,,-3.541920e-05,,3.182800e+00,
320,,-3.542080e-05,,3.175500e+00,
321,,-3.543680e-05,,3.160900e+00,
322,,-3.540960e-05,,3.182800e+00,
323,,-3.542560e-05,,3.190100e+00,
324,,-3.544160e-05,,3.175500e+00,
325,,-3.544160e-05,,3.168200e+00,
326,,-3.544800e-05,,3.160900e+00,
327,,-3.542560e-05,,3.182800e+00,
328,,-3.540480e-05,,3.175500e+00,
329,,-3.545120e-05,,3.175500e+00,
330,,-3.540320e-05,,3.175500e+00,
331,,-3.545760e-05,,3.182800e+00,
332,,-3.540640e-05,,3.182800e+00,
333,,-3.544320e-05,,3.175500e+00,
334,,-3.542080e-05,,3.175500e+00,
335,,-3.543360e-05,,3.190100e+00,
336,,-3.546080e-05,,3.182800e+00,
337,,-3.539680e-05,,3.182800e+00,
338,,-3.542880e-05,,3.190100e+00,
339,,-3.540800e-05,,3.190100e+00,
340,,-3.539840e-05,,3.175500e+00,
341,,-3.544000e-05,,3.175500e+00,
342,,-3.542080e-05,,3.175500e+00,
343,,-3.547040e-05,,3.190100e+00,
344,,-3.544960e-05,,3.175500e+00,
345,,-3.541920e-05,,3.175500e+00,
346,,-3.546880e-05,,3.160900e+00,
347,,-3.542880e-05,,3.168200e+00,
348,,-3.548320e-05,,3.175500e+00,
349,,-3.544480e-05,,3.175500e+00,
350,,-3.540800e-05,,3.175500e+00,
351,,-3.543360e-05,,3.175500e+00,
352,,-3.544320e-05,,3.182800e+00,
353,,-3.545760e-05,,3.197400e+00,
354,,-3.542080e-05,,3.197400e+00,
355,,-3.544320e-05,,3.175500e+00,
356,,-3.544800e-05,,3.190100e+00,
357,,-3.544640e-05,,3.190100e+00,
358,,-3.546400e-05,,3.175500e+00,
359,,-3.542080e-05,,3.168200e+00,
360,,-3.542560e-05,,3.190100e+00,
361,,-3.541600e-05,,3.190100e+00,
362,,-3.543040e-05,,3.175500e+00,
363,,-3.543040e-05,,3.190100e+00,
364,,-3.542400e-05,,3.182800e+00,
365,,-3.543840e-05,,3.175500e+00,
366,,-3.541920e-05,,3.168200e+00,
367,,-3.539840e-05,,3.182800e+00,
368,,-3.545120e-05,,3.204700e+00,
369,,-3.542880e-05,,3.182800e+00,
370,,-3.542560e-05,,3.182800e+00,
371,,-3.540800e-05,,3.182800e+00,
372,,-3.542560e-05,,3.190100e+00,
373,,-3.542400e-05,,3.175500e+00,
374,,-3.538880e-05,,3.182800e+00,
375,,-3.540000e-05,,3.182800e+00,
376,,-3.541760e-05,,3.175500e+00,
377,,-3.541920e-05,,3.182800e+00,
378,,-3.539360e-05,,3.182800e+00,
379,,-3.543040e-05,,3.175500e+00,
380,,-3.543680e-05,,3.175500e+00,
381,,-3.546080e-05,,3.197400e+00,
382,,-3.546720e-05,,3.175500e+00,
383,,-3.541280e-05,,3.168200e+00,
384,,-3.543520e-05,,3.182800e+00,
385,,-3.545600e-05,,3.175500e+00,
386,,-3.543840e-05,,3.197400e+00,
387,,-3.539520e-05,,3.182800e+00,
388,,-3.551360e-05,,3.190100e+00,
389,,-3.539040e-05,,3.168200e+00,
390,,-3.542400e-05,,3.197400e+00,
391,,-3.545120e-05,,3.182800e+00,
392,,-3.541600e-05,,3.182800e+00,
393,,-3.544640e-05,,3.182800e+00,
394,,-3.542240e-05,,3.182800e+00,
395,,-3.543840e-05,,3.190100e+00,
396,,-3.543520e-05,,3.175500e+00,
397,,-3.543840e-05,,3.168200e+00,
398,,-3.543520e-05,,3.182800e+00,
399,,-3.544320e-05,,3.175500e+00,
400,,-3.543200e-05,,3.182800e+00,
401,,-3.545440e-05,,3.175500e+00,
402,,-3.541760e-05,,3.175500e+00,
403,,-3.544800e-05,,3.182800e+00,
404,,-3.546720e-05,,3.182800e+00,
405,,-3.545280e-05,,3.190100e+00,
406,,-3.540640e-05,,3.168200e+00,
407,,-3.542720e-05,,3.182800e+00,
408,,-3.542720e-05,,3.182800e+00,
409,,-3.545280e-05,,3.190100e+00,
410,,-3.540960e-05,,3.175500e+00,
411,,-3.541760e-05,,3.175500e+00,
412,,-3.544160e-05,,3.175500e+00,
413,,-3.542720e-05,,3.175500e+00,
414,,-3.544800e-05,,3.175500e+00,
415,,-3.542080e-05,,3.175500e+00,
416,,-3.543200e-05,,3.168200e+00,
417,,-3.544960e-05,,3.190100e+00,
418,,-3.541760e-05,,3.175500e+00,
419,,-3.544480e-05,,3.175500e+00,
420,,-3.543840e-05,,3.175500e+00,
421,,-3.543360e-05,,3.153600e+00,
422,,-3.542880e-05,,3.182800e+00,
423,,-3.543520e-05,,3.182800e+00,
424,,-3.543520e-05,,3.197400e+00,
425,,-3.542720e-05,,3.182800e+00,
426,,-3.545760e-05,,3.175500e+00,
427,,-3.543200e-05,,3.175500e+00,
428,,-3.542880e-05,,3.175500e+00,
429,,-3.547360e-05,,3.175500e+00,
430,,-3.545920e-05,,3.182800e+00,
431,,-3.541120e-05,,3.168200e+00,
432,,-3.543200e-05,,3.175500e+00,
433,,-3.543840e-05,,3.175500e+00,
434,,-3.541600e-05,,3.182800e+00,
435,,-3.544000e-05,,3.197400e+00,
436,,-3.542240e-05,,3.182800e+00,
437,,-3.541920e-05,,3.182800e+00,
438,,-3.543040e-05,,3.182800e+00,
439,,-3.545920e-05,,3.175500e+00,
440,,-3.540800e-05,,3.182800e+00,
441,,-3.541280e-05,,3.175500e+00,
442,,-3.545760e-05,,3.175500e+00,
443,,-3.543200e-05,,3.190100e+00,
444,,-3.543680e-05,,3.190100e+00,
445,,-3.546240e-05,,3.175500e+00,
446,,-3.544800e-05,,3.190100e+00,
447,,-3.543040e-05,,3.175500e+00,
448,,-3.543040e-05,,3.182800e+00,
449,,-3.544640e-05,,3.175500e+00,
450,,-3.543680e-05,,3.175500e+00,
451,,-3.540960e-05,,3.182800e+00,
452,,-3.542880e-05,,3.182800e+00,
453,,-3.544640e-05,,3.190100e+00,
454,,-3.540960e-05,,3.182800e+00,
455,,-3.546240e-05,,3.190100e+00,
456,,-3.546080e-05,,3.175500e+00,
457,,-3.546720e-05,,3.182800e+00,
458,,-3.539520e-05,,3.175500e+00,
459,,-3.544000e-05,,3.190100e+00,
460,,-3.540800e-05,,3.182800e+00,
461,,-3.538560e-05,,3.175500e+00,
462,,-3.543040e-05,,3.175500e+00,
463,,-3.545120e-05,,3.175500e+00,
464,,-3.540640e-05,,3.182800e+00,
465,,-3.541440e-05,,3.175500e+00,
466,,-3.546240e-05,,3.182800e+00,
467,,-3.542080e-05,,3.175500e+00,
468,,-3.540000e-05,,3.182800e+00,
469,,-3.544800e-05,,3.175500e+00,
470,,-3.544640e-05,,3.175500e+00,
471,,-3.542880e-05,,3.190100e+00,
472,,-3.541600e-05,,3.175500e+00,
473,,-3.541600e-05,,3.182800e+00,
474,,-3.545600e-05,,3.175500e+00,
475,,-3.542080e-05,,3.175500e+00,
476,,-3.543040e-05,,3.175500e+00,
477,,-3.544800e-05,,3.175500e+00,
478,,-3.546240e-05,,3.182800e+00,
479,,-3.545120e-05,,3.175500e+00,
480,,-3.545920e-05,,3.190100e+00,
481,,-3.544960e-05,,3.182800e+00,
482,,-3.546080e-05,,3.182800e+00,
483,,-3.541760e-05,,3.168200e+00,
484,,-3.546560e-05,,3.190100e+00,
485,,-3.544000e-05,,3.182800e+00,
486,,-3.540800e-05,,3.175500e+00,
487,,-3.540160e-05,,3.182800e+00,
488,,-3.543520e-05,,3.182800e+00,
489,,-3.544640e-05,,3.182800e+00,
490,,-3.543360e-05,,3.175500e+00,
491,,-3.541760e-05,,3.182800e+00,
492,,-3.546400e-05,,3.182800e+00,
493,,-3.540480e-05,,3.168200e+00,
494,,-3.549280e-05,,3.175500e+00,
495,,-3.545600e-05,,3.182800e+00,
496,,-3.543040e-05,,3.182800e+00,
497,,-3.543360e-05,,3.182800e+00,
498,,-3.539840e-05,,3.182800e+00,
499,,-3.540160e-05,,3.175500e+00,
500,,-3.540800e-05,,3.182800e+00,
501,,-3.544960e-05,,3.175500e+00,
502,,-3.541600e-05,,3.182800e+00,
503,,-3.542560e-05,,3.182800e+00,
504,,-3.540160e-05,,3.182800e+00,
505,,-3.541280e-05,,3.182800e+00,
506,,-3.541760e-05,,3.175500e+00,
507,,-3.541760e-05,,3.175500e+00,
508,,-3.541760e-05,,3.182800e+00,
509,,-3.543360e-05,,3.175500e+00,
510,,-3.543520e-05,,3.168200e+00,
511,,-3.545280e-05,,3.168200e+00,
512,,-3.545600e-05,,3.175500e+00,
513,,-3.540960e-05,,3.182800e+00,
514,,-3.543040e-05,,3.168200e+00,
515,,-3.542400e-05,,3.175500e+00,
516,,-3.541120e-05,,3.175500e+00,
517,,-3.544000e-05,,3.182800e+00,
518,,-3.542400e-05,,3.175500e+00,
519,,-3.546560e-05,,3.182800e+00,
520,,-3.544160e-05,,3.175500e+00,
