in s,C1 in V
-2.114080E-05,-1.24512E-02
-2.113920E-05,-5.12695E-03
-2.113760E-05,-1.97754E-02
-2.113600E-05,-2.70996E-02
-2.113440E-05,2.19727E-03
-2.113280E-05,-5.12695E-03
-2.113120E-05,-1.24512E-02
-2.112960E-05,-1.24512E-02
-2.112800E-05,2.19727E-03
-2.112640E-05,-1.97754E-02
-2.112480E-05,2.19727E-03
-2.112320E-05,-1.97754E-02
-2.112160E-05,-1.24512E-02
-2.112000E-05,-1.97754E-02
-2.111840E-05,-1.24512E-02
-2.111680E-05,-1.97754E-02
-2.111520E-05,-2.70996E-02
-2.111360E-05,-2.70996E-02
-2.111200E-05,-1.24512E-02
-2.111040E-05,2.19727E-03
-2.110880E-05,1.68457E-02
-2.110720E-05,-2.70996E-02
-2.110560E-05,2.19727E-03
-2.110400E-05,-5.12695E-03
-2.110240E-05,-2.70996E-02
-2.110080E-05,-2.70996E-02
-2.109920E-05,-1.24512E-02
-2.109760E-05,-5.12695E-03
-2.109600E-05,-1.97754E-02
-2.109440E-05,-5.12695E-03
-2.109280E-05,-1.97754E-02
-2.109120E-05,-5.12695E-03
-2.108960E-05,-5.12695E-03
-2.108800E-05,-1.24512E-02
-2.108640E-05,-5.12695E-03
-2.108480E-05,-1.97754E-02
-2.108320E-05,9.52148E-03
-2.108160E-05,9.52148E-03
-2.108000E-05,-1.24512E-02
-2.107840E-05,-1.97754E-02
-2.107680E-05,-5.12695E-03
-2.107520E-05,-2.70996E-02
-2.107360E-05,-1.24512E-02
-2.107200E-05,2.19727E-03
-2.107040E-05,-5.12695E-03
-2.106880E-05,-5.12695E-03
-2.106720E-05,2.19727E-03
-2.106560E-05,-1.24512E-02
-2.106400E-05,-5.12695E-03
-2.106240E-05,-5.12695E-03
-2.106080E-05,-5.12695E-03
-2.105920E-05,-5.12695E-03
-2.105760E-05,-5.12695E-03
-2.105600E-05,9.52148E-03
-2.105440E-05,-2.70996E-02
-2.105280E-05,-1.24512E-02
-2.105120E-05,2.19727E-03
-2.104960E-05,-5.12695E-03
-2.104800E-05,2.19727E-03
-2.104640E-05,9.52148E-03
-2.104480E-05,-1.97754E-02
-2.104320E-05,-1.24512E-02
-2.104160E-05,2.19727E-03
-2.104000E-05,-2.70996E-02
-2.103840E-05,2.19727E-03
-2.103680E-05,-1.24512E-02
-2.103520E-05,2.19727E-03
-2.103360E-05,-1.24512E-02
-2.103200E-05,2.19727E-03
-2.103040E-05,-5.12695E-03
-2.102880E-05,-5.12695E-03
-2.102720E-05,-1.24512E-02
-2.102560E-05,-1.24512E-02
-2.102400E-05,-5.12695E-03
-2.102240E-05,-1.24512E-02
-2.102080E-05,-1.97754E-02
-2.101920E-05,-5.12695E-03
-2.101760E-05,-5.12695E-03
-2.101600E-05,2.19727E-03
-2.101440E-05,-2.70996E-02
-2.101280E-05,2.19727E-03
-2.101120E-05,9.52148E-03
-2.100960E-05,-5.12695E-03
-2.100800E-05,9.52148E-03
-2.100640E-05,-1.24512E-02
-2.100480E-05,-5.12695E-03
-2.100320E-05,2.19727E-03
-2.100160E-05,9.52148E-03
-2.100000E-05,-1.24512E-02
-2.099840E-05,-5.12695E-03
-2.099680E-05,1.68457E-02
-2.099520E-05,-1.97754E-02
-2.099360E-05,-5.12695E-03
-2.099200E-05,-1.24512E-02
-2.099040E-05,2.19727E-03
-2.098880E-05,-1.97754E-02
-2.098720E-05,-2.70996E-02
-2.098560E-05,2.41699E-02
-2.098400E-05,-5.12695E-03
-2.098240E-05,-1.24512E-02
-2.098080E-05,9.52148E-03
-2.097920E-05,-1.24512E-02
-2.097760E-05,-5.12695E-03
-2.097600E-05,-2.70996E-02
-2.097440E-05,-5.12695E-03
-2.097280E-05,-1.24512E-02
-2.097120E-05,-1.24512E-02
-2.096960E-05,2.19727E-03
-2.096800E-05,-2.70996E-02
-2.096640E-05,-1.24512E-02
-2.096480E-05,2.41699E-02
-2.096320E-05,-1.24512E-02
-2.096160E-05,-5.12695E-03
-2.096000E-05,-5.12695E-03
-2.095840E-05,-5.12695E-03
-2.095680E-05,2.19727E-03
-2.095520E-05,2.19727E-03
-2.095360E-05,-5.12695E-03
-2.095200E-05,-2.70996E-02
-2.095040E-05,-2.70996E-02
-2.094880E-05,-1.24512E-02
-2.094720E-05,-1.97754E-02
-2.094560E-05,-5.12695E-03
-2.094400E-05,-1.24512E-02
-2.094240E-05,-1.24512E-02
-2.094080E-05,-5.12695E-03
-2.093920E-05,-5.12695E-03
-2.093760E-05,-1.97754E-02
-2.093600E-05,-1.24512E-02
-2.093440E-05,-5.12695E-03
-2.093280E-05,-1.24512E-02
-2.093120E-05,-1.24512E-02
-2.092960E-05,-5.12695E-03
-2.092800E-05,-5.12695E-03
-2.092640E-05,9.52148E-03
-2.092480E-05,-1.24512E-02
-2.092320E-05,-1.97754E-02
-2.092160E-05,2.41699E-02
-2.092000E-05,-2.70996E-02
-2.091840E-05,-2.70996E-02
-2.091680E-05,-1.97754E-02
-2.091520E-05,-1.24512E-02
-2.091360E-05,-2.70996E-02
-2.091200E-05,-1.24512E-02
-2.091040E-05,-5.12695E-03
-2.090880E-05,-1.97754E-02
-2.090720E-05,-1.97754E-02
-2.090560E-05,-3.44238E-02
-2.090400E-05,-5.12695E-03
-2.090240E-05,-5.12695E-03
-2.090080E-05,2.19727E-03
-2.089920E-05,-1.97754E-02
-2.089760E-05,-2.70996E-02
-2.089600E-05,-5.12695E-03
-2.089440E-05,-2.70996E-02
-2.089280E-05,-2.70996E-02
-2.089120E-05,-1.97754E-02
-2.088960E-05,-1.24512E-02
-2.088800E-05,-5.12695E-03
-2.088640E-05,-2.70996E-02
-2.088480E-05,-2.70996E-02
-2.088320E-05,-5.12695E-03
-2.088160E-05,-5.12695E-03
-2.088000E-05,-2.70996E-02
-2.087840E-05,2.19727E-03
-2.087680E-05,-1.97754E-02
-2.087520E-05,-1.24512E-02
-2.087360E-05,-1.24512E-02
-2.087200E-05,-1.97754E-02
-2.087040E-05,1.68457E-02
-2.086880E-05,-5.12695E-03
-2.086720E-05,9.52148E-03
-2.086560E-05,-5.12695E-03
-2.086400E-05,2.19727E-03
-2.086240E-05,-1.24512E-02
-2.086080E-05,-1.24512E-02
-2.085920E-05,2.19727E-03
-2.085760E-05,2.19727E-03
-2.085600E-05,-1.97754E-02
-2.085440E-05,-5.12695E-03
-2.085280E-05,2.19727E-03
-2.085120E-05,-1.24512E-02
-2.084960E-05,-2.70996E-02
-2.084800E-05,-5.12695E-03
-2.084640E-05,-5.12695E-03
-2.084480E-05,-1.24512E-02
-2.084320E-05,-5.12695E-03
-2.084160E-05,-2.70996E-02
-2.084000E-05,9.52148E-03
-2.083840E-05,-1.24512E-02
-2.083680E-05,-2.70996E-02
-2.083520E-05,2.19727E-03
-2.083360E-05,-5.12695E-03
-2.083200E-05,-5.12695E-03
-2.083040E-05,2.19727E-03
-2.082880E-05,-1.24512E-02
-2.082720E-05,-2.70996E-02
-2.082560E-05,-5.12695E-03
-2.082400E-05,-1.24512E-02
-2.082240E-05,1.68457E-02
-2.082080E-05,1.68457E-02
-2.081920E-05,-5.12695E-03
-2.081760E-05,-5.12695E-03
-2.081600E-05,-2.70996E-02
-2.081440E-05,-1.24512E-02
-2.081280E-05,-1.97754E-02
-2.081120E-05,2.19727E-03
-2.080960E-05,-1.24512E-02
-2.080800E-05,-1.24512E-02
-2.080640E-05,-5.12695E-03
-2.080480E-05,-1.97754E-02
-2.080320E-05,-2.70996E-02
-2.080160E-05,-1.97754E-02
-2.080000E-05,-5.12695E-03
-2.079840E-05,2.19727E-03
-2.079680E-05,-4.17480E-02
-2.079520E-05,-2.70996E-02
-2.079360E-05,-2.70996E-02
-2.079200E-05,-2.70996E-02
-2.079040E-05,-1.24512E-02
-2.078880E-05,-2.70996E-02
-2.078720E-05,-5.12695E-03
-2.078560E-05,2.19727E-03
-2.078400E-05,2.19727E-03
-2.078240E-05,-5.12695E-03
-2.078080E-05,2.19727E-03
-2.077920E-05,-1.24512E-02
-2.077760E-05,-5.12695E-03
-2.077600E-05,-1.24512E-02
-2.077440E-05,2.19727E-03
-2.077280E-05,2.19727E-03
-2.077120E-05,-5.12695E-03
-2.076960E-05,-1.97754E-02
-2.076800E-05,2.19727E-03
-2.076640E-05,-2.70996E-02
-2.076480E-05,-1.97754E-02
-2.076320E-05,-5.12695E-03
-2.076160E-05,-2.70996E-02
-2.076000E-05,-1.97754E-02
-2.075840E-05,-1.97754E-02
-2.075680E-05,-3.44238E-02
-2.075520E-05,-1.24512E-02
-2.075360E-05,2.19727E-03
-2.075200E-05,-1.97754E-02
-2.075040E-05,-3.44238E-02
-2.074880E-05,-5.12695E-03
-2.074720E-05,-5.12695E-03
-2.074560E-05,-1.97754E-02
-2.074400E-05,-1.97754E-02
-2.074240E-05,2.19727E-03
-2.074080E-05,-5.12695E-03
-2.073920E-05,-1.24512E-02
-2.073760E-05,-5.12695E-03
-2.073600E-05,2.19727E-03
-2.073440E-05,-5.12695E-03
-2.073280E-05,-5.12695E-03
-2.073120E-05,-5.12695E-03
-2.072960E-05,-1.24512E-02
-2.072800E-05,-2.70996E-02
-2.072640E-05,-1.24512E-02
-2.072480E-05,2.19727E-03
-2.072320E-05,-5.12695E-03
-2.072160E-05,-2.70996E-02
-2.072000E-05,-5.12695E-03
-2.071840E-05,-5.12695E-03
-2.071680E-05,-1.97754E-02
-2.071520E-05,-2.70996E-02
-2.071360E-05,-5.12695E-03
-2.071200E-05,-5.12695E-03
-2.071040E-05,-1.97754E-02
-2.070880E-05,-2.70996E-02
-2.070720E-05,2.19727E-03
-2.070560E-05,-5.12695E-03
-2.070400E-05,-5.12695E-03
-2.070240E-05,9.52148E-03
-2.070080E-05,-5.12695E-03
-2.069920E-05,1.68457E-02
-2.069760E-05,-1.97754E-02
-2.069600E-05,-2.70996E-02
-2.069440E-05,-1.97754E-02
-2.069280E-05,-5.12695E-03
-2.069120E-05,-5.12695E-03
-2.068960E-05,-5.12695E-03
-2.068800E-05,-1.97754E-02
-2.068640E-05,-5.12695E-03
-2.068480E-05,-5.12695E-03
-2.068320E-05,-1.24512E-02
-2.068160E-05,2.19727E-03
-2.068000E-05,2.19727E-03
-2.067840E-05,-1.24512E-02
-2.067680E-05,-5.12695E-03
-2.067520E-05,-1.97754E-02
-2.067360E-05,-5.12695E-03
-2.067200E-05,9.52148E-03
-2.067040E-05,2.19727E-03
-2.066880E-05,-1.97754E-02
-2.066720E-05,-1.24512E-02
-2.066560E-05,-1.24512E-02
-2.066400E-05,-2.70996E-02
-2.066240E-05,2.19727E-03
-2.066080E-05,-5.12695E-03
-2.065920E-05,-2.70996E-02
-2.065760E-05,2.19727E-03
-2.065600E-05,-1.24512E-02
-2.065440E-05,-5.12695E-03
-2.065280E-05,-5.12695E-03
-2.065120E-05,-1.97754E-02
-2.064960E-05,-5.12695E-03
-2.064800E-05,-1.24512E-02
-2.064640E-05,2.19727E-03
-2.064480E-05,-1.24512E-02
-2.064320E-05,-5.12695E-03
-2.064160E-05,-1.97754E-02
-2.064000E-05,-2.70996E-02
-2.063840E-05,2.19727E-03
-2.063680E-05,-1.97754E-02
-2.063520E-05,-5.12695E-03
-2.063360E-05,-1.24512E-02
-2.063200E-05,-1.97754E-02
-2.063040E-05,-2.70996E-02
-2.062880E-05,-5.12695E-03
-2.062720E-05,-5.12695E-03
-2.062560E-05,-5.12695E-03
-2.062400E-05,-1.97754E-02
-2.062240E-05,-2.70996E-02
-2.062080E-05,-5.12695E-03
-2.061920E-05,-5.12695E-03
-2.061760E-05,-2.70996E-02
-2.061600E-05,-1.24512E-02
-2.061440E-05,-5.12695E-03
-2.061280E-05,-5.12695E-03
-2.061120E-05,-1.97754E-02
-2.060960E-05,-5.12695E-03
-2.060800E-05,-5.12695E-03
-2.060640E-05,-1.97754E-02
-2.060480E-05,-1.24512E-02
-2.060320E-05,-1.24512E-02
-2.060160E-05,-5.12695E-03
-2.060000E-05,-2.70996E-02
-2.059840E-05,-1.24512E-02
-2.059680E-05,-5.12695E-03
-2.059520E-05,2.19727E-03
-2.059360E-05,-5.12695E-03
-2.059200E-05,-1.97754E-02
-2.059040E-05,-5.12695E-03
-2.058880E-05,-5.12695E-03
-2.058720E-05,1.68457E-02
-2.058560E-05,-1.24512E-02
-2.058400E-05,2.19727E-03
