"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","110244",
"Firmware Version","02.300",
"Date","2023-02-01",
"Time","13:50:58",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Amplitude",,"Amplitude",,"Frequency",,"Phase",,
"Source 1",,"C1",,"C2",,"C1",,"C1",,
"Source 2",,,,,,,,"C2",,
"Unit",,V,,V,,Hz,,°,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,1292,,1292,,1292,,1292,,
"Current",,2.292200e+00,,1.141700e+00,,8.379840e+04,,-1.552331e+02,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,1.868800e+00,,1.087800e+00,,8.002120e+04,,-1.793544e+02,,
"Max",,2.306800e+00,,1.210300e+00,,9.002280e+04,,1.801077e+02,,
"Mean",,2.088523e+00,,1.137329e+00,,8.492988e+04,,4.529657e+00,,
"StdDev",,1.365538e-01,,3.279080e-02,,2.888834e+03,,1.082313e+02,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,1.868800e+00,,1.087800e+00,,7.994280e+04,,-1.793544e+02,,
"Long term Max",,2.306800e+00,,1.210300e+00,,9.002280e+04,,1.801077e+02,,
"Long term Mean",,2.085179e+00,,1.136227e+00,,8.501701e+04,,1.469258e+00,,
"Long term StdDev",,1.370429e-01,,3.264380e-02,,2.883420e+03,,1.068810e+02,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
188,,1.941800e+00,,1.107400e+00,,8.808092e+04,,1.135879e+01,
189,,1.949100e+00,,1.107400e+00,,8.811812e+04,,1.360163e+01,
190,,1.963700e+00,,1.107400e+00,,8.823375e+04,,1.690272e+01,
191,,1.978300e+00,,1.107400e+00,,8.830375e+04,,2.167233e+01,
192,,1.985600e+00,,1.102500e+00,,8.845125e+04,,2.560499e+01,
193,,2.000200e+00,,1.102500e+00,,8.853625e+04,,2.910378e+01,
194,,2.014800e+00,,1.102500e+00,,8.867124e+04,,3.152297e+01,
195,,2.022100e+00,,1.102500e+00,,8.874684e+04,,3.774668e+01,
196,,2.036700e+00,,1.102500e+00,,8.885268e+04,,4.076633e+01,
197,,2.051300e+00,,1.102500e+00,,8.896096e+04,,4.480808e+01,
198,,2.051300e+00,,1.102500e+00,,8.898255e+04,,4.720934e+01,
199,,2.065900e+00,,1.102500e+00,,8.908542e+04,,5.012463e+01,
200,,2.073200e+00,,1.097600e+00,,8.916289e+04,,5.331337e+01,
201,,2.080500e+00,,1.097600e+00,,8.930560e+04,,5.657804e+01,
202,,2.087800e+00,,1.097600e+00,,8.935808e+04,,6.100343e+01,
203,,2.095100e+00,,1.092700e+00,,8.950016e+04,,6.439066e+01,
204,,2.095100e+00,,1.092700e+00,,8.959488e+04,,6.870190e+01,
205,,2.095100e+00,,1.092700e+00,,8.966661e+04,,7.100740e+01,
206,,2.095100e+00,,1.092700e+00,,8.979948e+04,,7.614987e+01,
207,,2.095100e+00,,1.092700e+00,,8.985624e+04,,7.893782e+01,
208,,2.095100e+00,,1.092700e+00,,8.997950e+04,,8.323819e+01,
209,,1.971000e+00,,1.205400e+00,,8.009216e+04,,7.188458e+01,
210,,1.978300e+00,,1.210300e+00,,8.021220e+04,,7.776995e+01,
211,,1.985600e+00,,1.205400e+00,,8.025735e+04,,8.015147e+01,
212,,1.992900e+00,,1.205400e+00,,8.036442e+04,,8.383593e+01,
213,,2.000200e+00,,1.200500e+00,,8.042892e+04,,8.742194e+01,
214,,2.007500e+00,,1.200500e+00,,8.053890e+04,,9.256281e+01,
215,,2.014800e+00,,1.195600e+00,,8.064030e+04,,9.635144e+01,
216,,2.029400e+00,,1.195600e+00,,8.072870e+04,,1.000335e+02,
217,,2.044000e+00,,1.195600e+00,,8.086368e+04,,1.037848e+02,
218,,2.044000e+00,,1.195600e+00,,8.087416e+04,,1.047404e+02,
219,,2.058600e+00,,1.190700e+00,,8.101564e+04,,1.093912e+02,
220,,2.065900e+00,,1.190700e+00,,8.105232e+04,,1.135749e+02,
221,,2.080500e+00,,1.185800e+00,,8.122092e+04,,1.170536e+02,
222,,2.087800e+00,,1.185800e+00,,8.117604e+04,,1.183308e+02,
223,,2.102400e+00,,1.185800e+00,,8.131728e+04,,1.224019e+02,
224,,2.109700e+00,,1.185800e+00,,8.146117e+04,,1.258241e+02,
225,,2.131600e+00,,1.180900e+00,,8.153033e+04,,1.291289e+02,
226,,2.138900e+00,,1.176000e+00,,8.164205e+04,,1.338625e+02,
227,,2.153500e+00,,1.176000e+00,,8.177484e+04,,1.375903e+02,
228,,2.160800e+00,,1.176000e+00,,8.178556e+04,,1.384579e+02,
229,,2.175400e+00,,1.171100e+00,,8.192224e+04,,1.414766e+02,
230,,2.190000e+00,,1.171100e+00,,8.200575e+04,,1.466623e+02,
231,,2.197300e+00,,1.171100e+00,,8.204760e+04,,1.457395e+02,
232,,2.204600e+00,,1.166200e+00,,8.214075e+04,,1.510845e+02,
233,,2.219200e+00,,1.166200e+00,,8.222580e+04,,1.563145e+02,
234,,2.233800e+00,,1.161300e+00,,8.233576e+04,,1.585214e+02,
235,,2.241100e+00,,1.166200e+00,,8.245544e+04,,1.611777e+02,
236,,2.255700e+00,,1.161300e+00,,8.253296e+04,,1.637875e+02,
237,,2.263000e+00,,1.156400e+00,,8.264251e+04,,1.695057e+02,
238,,2.270300e+00,,1.156400e+00,,8.271101e+04,,1.718046e+02,
239,,2.284900e+00,,1.151500e+00,,8.284527e+04,,1.746119e+02,
240,,2.284900e+00,,1.151500e+00,,8.296284e+04,,1.777412e+02,
241,,2.292200e+00,,1.151500e+00,,8.300286e+04,,1.787469e+02,
242,,2.292200e+00,,1.151500e+00,,8.312706e+04,,-1.776421e+02,
243,,2.299500e+00,,1.146600e+00,,8.323459e+04,,-1.727119e+02,
244,,2.299500e+00,,1.146600e+00,,8.327073e+04,,-1.700770e+02,
245,,2.299500e+00,,1.146600e+00,,8.335274e+04,,-1.687852e+02,
246,,2.299500e+00,,1.141700e+00,,8.340695e+04,,-1.653196e+02,
247,,2.306800e+00,,1.141700e+00,,8.351120e+04,,-1.625302e+02,
248,,2.299500e+00,,1.141700e+00,,8.362620e+04,,-1.579167e+02,
249,,2.299500e+00,,1.136800e+00,,8.370180e+04,,-1.584549e+02,
250,,2.299500e+00,,1.136800e+00,,8.381380e+04,,-1.533873e+02,
251,,2.292200e+00,,1.136800e+00,,8.387526e+04,,-1.507403e+02,
252,,2.277600e+00,,1.136800e+00,,8.399511e+04,,-1.481428e+02,
253,,2.277600e+00,,1.131900e+00,,8.412080e+04,,-1.444594e+02,
254,,2.270300e+00,,1.131900e+00,,8.422020e+04,,-1.416719e+02,
255,,2.263000e+00,,1.131900e+00,,8.428836e+04,,-1.398742e+02,
256,,2.248400e+00,,1.131900e+00,,8.437214e+04,,-1.359308e+02,
257,,2.241100e+00,,1.127000e+00,,8.450299e+04,,-1.331834e+02,
258,,2.226500e+00,,1.127000e+00,,8.456305e+04,,-1.293625e+02,
