in s,C1 in V
-5.9221008E-02,-9.55811E-01
-5.9220080E-02,-9.48486E-01
-5.9219152E-02,-9.55811E-01
-5.9218224E-02,-9.55811E-01
-5.9217296E-02,-9.70459E-01
-5.9216368E-02,-9.85107E-01
-5.9215440E-02,-9.70459E-01
-5.9214512E-02,-9.63135E-01
-5.9213584E-02,-9.55811E-01
-5.9212656E-02,-9.70459E-01
-5.9211728E-02,-9.70459E-01
-5.9210800E-02,-9.63135E-01
-5.9209872E-02,-9.41162E-01
-5.9208944E-02,-9.41162E-01
-5.9208016E-02,-9.55811E-01
-5.9207088E-02,-9.41162E-01
-5.9206160E-02,-9.55811E-01
-5.9205232E-02,-9.63135E-01
-5.9204304E-02,-9.77783E-01
-5.9203376E-02,-9.70459E-01
-5.9202448E-02,-9.63135E-01
-5.9201520E-02,-9.55811E-01
-5.9200592E-02,-9.70459E-01
-5.9199664E-02,-9.63135E-01
-5.9198736E-02,-9.63135E-01
-5.9197808E-02,-9.41162E-01
-5.9196880E-02,-9.63135E-01
-5.9195952E-02,-9.55811E-01
-5.9195024E-02,-9.63135E-01
-5.9194096E-02,-9.55811E-01
-5.9193168E-02,-9.55811E-01
-5.9192240E-02,-9.63135E-01
-5.9191312E-02,-9.85107E-01
-5.9190384E-02,-9.63135E-01
-5.9189456E-02,-9.48486E-01
-5.9188528E-02,-9.55811E-01
-5.9187600E-02,-9.63135E-01
-5.9186672E-02,-9.48486E-01
-5.9185744E-02,-9.55811E-01
-5.9184816E-02,-9.70459E-01
-5.9183888E-02,-9.77783E-01
-5.9182960E-02,-9.77783E-01
-5.9182032E-02,-9.55811E-01
-5.9181104E-02,-9.55811E-01
-5.9180176E-02,-9.55811E-01
-5.9179248E-02,-9.48486E-01
-5.9178320E-02,-9.48486E-01
-5.9177392E-02,-9.48486E-01
-5.9176464E-02,-9.48486E-01
-5.9175536E-02,-9.70459E-01
-5.9174608E-02,-9.33838E-01
-5.9173680E-02,-9.70459E-01
-5.9172752E-02,-9.70459E-01
-5.9171824E-02,-9.48486E-01
-5.9170896E-02,-9.63135E-01
-5.9169968E-02,-9.55811E-01
-5.9169040E-02,-9.63135E-01
-5.9168112E-02,-9.70459E-01
-5.9167184E-02,-9.63135E-01
-5.9166256E-02,-9.70459E-01
-5.9165328E-02,-9.63135E-01
-5.9164400E-02,-9.70459E-01
-5.9163472E-02,-9.70459E-01
-5.9162544E-02,-9.48486E-01
-5.9161616E-02,-9.63135E-01
-5.9160688E-02,-9.70459E-01
-5.9159760E-02,-9.55811E-01
-5.9158832E-02,-9.41162E-01
-5.9157904E-02,-9.70459E-01
-5.9156976E-02,-9.70459E-01
-5.9156048E-02,-9.77783E-01
-5.9155120E-02,-9.77783E-01
-5.9154192E-02,-9.63135E-01
-5.9153264E-02,-9.55811E-01
-5.9152336E-02,-9.70459E-01
-5.9151408E-02,-9.41162E-01
-5.9150480E-02,-9.63135E-01
-5.9149552E-02,-9.63135E-01
-5.9148624E-02,-9.55811E-01
-5.9147696E-02,-9.41162E-01
-5.9146768E-02,-9.63135E-01
-5.9145840E-02,-9.55811E-01
-5.9144912E-02,-9.63135E-01
-5.9143984E-02,-9.48486E-01
-5.9143056E-02,-9.48486E-01
-5.9142128E-02,-9.48486E-01
-5.9141200E-02,-9.63135E-01
-5.9140272E-02,-9.33838E-01
-5.9139344E-02,-9.41162E-01
-5.9138416E-02,-9.63135E-01
-5.9137488E-02,-9.41162E-01
-5.9136560E-02,-9.26514E-01
-5.9135632E-02,-9.48486E-01
-5.9134704E-02,-9.55811E-01
-5.9133776E-02,-9.63135E-01
-5.9132848E-02,-9.63135E-01
-5.9131920E-02,-9.55811E-01
-5.9130992E-02,-9.48486E-01
-5.9130064E-02,-9.41162E-01
-5.9129136E-02,-9.33838E-01
-5.9128208E-02,-9.48486E-01
-5.9127280E-02,-9.48486E-01
-5.9126352E-02,-9.48486E-01
-5.9125424E-02,-9.48486E-01
-5.9124496E-02,-9.77783E-01
-5.9123568E-02,-9.55811E-01
-5.9122640E-02,-9.63135E-01
-5.9121712E-02,-9.48486E-01
-5.9120784E-02,-9.70459E-01
-5.9119856E-02,-9.77783E-01
-5.9118928E-02,-9.55811E-01
-5.9118000E-02,-9.63135E-01
-5.9117072E-02,-9.63135E-01
-5.9116144E-02,-9.63135E-01
-5.9115216E-02,-9.55811E-01
-5.9114288E-02,-9.55811E-01
-5.9113360E-02,-9.48486E-01
-5.9112432E-02,-9.48486E-01
-5.9111504E-02,-9.63135E-01
-5.9110576E-02,-9.70459E-01
-5.9109648E-02,-9.55811E-01
-5.9108720E-02,-9.48486E-01
-5.9107792E-02,-9.55811E-01
-5.9106864E-02,-9.63135E-01
-5.9105936E-02,-9.70459E-01
-5.9105008E-02,-9.55811E-01
-5.9104080E-02,-9.70459E-01
-5.9103152E-02,-9.48486E-01
-5.9102224E-02,-9.48486E-01
-5.9101296E-02,-9.63135E-01
-5.9100368E-02,-9.48486E-01
-5.9099440E-02,-9.41162E-01
-5.9098512E-02,-9.63135E-01
-5.9097584E-02,-9.48486E-01
-5.9096656E-02,-9.55811E-01
-5.9095728E-02,-9.55811E-01
-5.9094800E-02,-9.33838E-01
-5.9093872E-02,-9.41162E-01
-5.9092944E-02,-9.55811E-01
-5.9092016E-02,-9.77783E-01
-5.9091088E-02,-9.63135E-01
-5.9090160E-02,-9.55811E-01
-5.9089232E-02,-9.55811E-01
-5.9088304E-02,-9.55811E-01
-5.9087376E-02,-9.48486E-01
-5.9086448E-02,-9.63135E-01
-5.9085520E-02,-9.63135E-01
-5.9084592E-02,-9.48486E-01
-5.9083664E-02,-9.48486E-01
-5.9082736E-02,-9.48486E-01
-5.9081808E-02,-9.41162E-01
-5.9080880E-02,-9.41162E-01
-5.9079952E-02,-9.55811E-01
-5.9079024E-02,-9.41162E-01
-5.9078096E-02,-9.55811E-01
-5.9077168E-02,-9.48486E-01
-5.9076240E-02,-9.55811E-01
-5.9075312E-02,-9.48486E-01
-5.9074384E-02,-9.41162E-01
-5.9073456E-02,-9.41162E-01
-5.9072528E-02,-9.26514E-01
-5.9071600E-02,-9.55811E-01
-5.9070672E-02,-9.55811E-01
-5.9069744E-02,-9.55811E-01
-5.9068816E-02,-9.55811E-01
-5.9067888E-02,-9.70459E-01
-5.9066960E-02,-9.48486E-01
-5.9066032E-02,-9.55811E-01
-5.9065104E-02,-9.55811E-01
-5.9064176E-02,-9.55811E-01
-5.9063248E-02,-9.33838E-01
-5.9062320E-02,-9.48486E-01
-5.9061392E-02,-9.55811E-01
-5.9060464E-02,-9.63135E-01
-5.9059536E-02,-9.55811E-01
-5.9058608E-02,-9.63135E-01
-5.9057680E-02,-9.33838E-01
-5.9056752E-02,-9.48486E-01
-5.9055824E-02,-9.41162E-01
-5.9054896E-02,-9.41162E-01
-5.9053968E-02,-9.63135E-01
-5.9053040E-02,-9.41162E-01
-5.9052112E-02,-9.41162E-01
-5.9051184E-02,-9.41162E-01
-5.9050256E-02,-9.48486E-01
-5.9049328E-02,-9.77783E-01
-5.9048400E-02,-9.26514E-01
-5.9047472E-02,-9.48486E-01
-5.9046544E-02,-9.48486E-01
-5.9045616E-02,-9.48486E-01
-5.9044688E-02,-9.41162E-01
-5.9043760E-02,-9.48486E-01
-5.9042832E-02,-9.48486E-01
-5.9041904E-02,-9.41162E-01
-5.9040976E-02,-9.41162E-01
-5.9040048E-02,-9.63135E-01
-5.9039120E-02,-9.26514E-01
-5.9038192E-02,-9.48486E-01
-5.9037264E-02,-9.63135E-01
-5.9036336E-02,-9.41162E-01
-5.9035408E-02,-9.48486E-01
-5.9034480E-02,-9.41162E-01
-5.9033552E-02,-9.48486E-01
-5.9032624E-02,-9.41162E-01
-5.9031696E-02,-9.55811E-01
-5.9030768E-02,-9.48486E-01
-5.9029840E-02,-9.55811E-01
-5.9028912E-02,-9.55811E-01
-5.9027984E-02,-9.63135E-01
-5.9027056E-02,-9.63135E-01
-5.9026128E-02,-9.63135E-01
-5.9025200E-02,-9.70459E-01
-5.9024272E-02,-9.48486E-01
-5.9023344E-02,-9.70459E-01
-5.9022416E-02,-9.48486E-01
-5.9021488E-02,-9.48486E-01
-5.9020560E-02,-9.48486E-01
-5.9019632E-02,-9.48486E-01
-5.9018704E-02,-9.48486E-01
-5.9017776E-02,-9.41162E-01
-5.9016848E-02,-9.41162E-01
-5.9015920E-02,-9.26514E-01
-5.9014992E-02,-9.70459E-01
-5.9014064E-02,-9.77783E-01
-5.9013136E-02,-9.11865E-01
-5.9012208E-02,-9.33838E-01
-5.9011280E-02,-9.41162E-01
-5.9010352E-02,-9.48486E-01
-5.9009424E-02,-9.19189E-01
-5.9008496E-02,-9.48486E-01
-5.9007568E-02,-9.41162E-01
-5.9006640E-02,-9.55811E-01
-5.9005712E-02,-9.55811E-01
-5.9004784E-02,-9.48486E-01
-5.9003856E-02,-9.55811E-01
-5.9002928E-02,-9.19189E-01
-5.9002000E-02,-9.41162E-01
-5.9001072E-02,-9.63135E-01
-5.9000144E-02,-9.48486E-01
-5.8999216E-02,-9.48486E-01
-5.8998288E-02,-9.55811E-01
-5.8997360E-02,-9.41162E-01
-5.8996432E-02,-9.55811E-01
-5.8995504E-02,-9.55811E-01
-5.8994576E-02,-9.55811E-01
-5.8993648E-02,-9.48486E-01
-5.8992720E-02,-9.33838E-01
-5.8991792E-02,-9.41162E-01
-5.8990864E-02,-9.55811E-01
-5.8989936E-02,-9.41162E-01
-5.8989008E-02,-9.48486E-01
-5.8988080E-02,-9.63135E-01
-5.8987152E-02,-9.33838E-01
-5.8986224E-02,-9.55811E-01
-5.8985296E-02,-9.26514E-01
-5.8984368E-02,-9.33838E-01
-5.8983440E-02,-9.41162E-01
-5.8982512E-02,-9.41162E-01
-5.8981584E-02,-9.41162E-01
-5.8980656E-02,-9.63135E-01
-5.8979728E-02,-9.55811E-01
-5.8978800E-02,-9.70459E-01
-5.8977872E-02,-9.48486E-01
-5.8976944E-02,-9.48486E-01
-5.8976016E-02,-9.55811E-01
-5.8975088E-02,-9.41162E-01
-5.8974160E-02,-9.41162E-01
-5.8973232E-02,-9.33838E-01
-5.8972304E-02,-9.48486E-01
-5.8971376E-02,-9.55811E-01
-5.8970448E-02,-9.41162E-01
-5.8969520E-02,-9.33838E-01
-5.8968592E-02,-9.55811E-01
-5.8967664E-02,-9.63135E-01
-5.8966736E-02,-9.41162E-01
-5.8965808E-02,-9.41162E-01
-5.8964880E-02,-9.41162E-01
-5.8963952E-02,-9.63135E-01
-5.8963024E-02,-9.41162E-01
-5.8962096E-02,-9.41162E-01
-5.8961168E-02,-9.48486E-01
-5.8960240E-02,-9.48486E-01
-5.8959312E-02,-9.33838E-01
-5.8958384E-02,-9.48486E-01
-5.8957456E-02,-9.63135E-01
-5.8956528E-02,-9.41162E-01
-5.8955600E-02,-9.19189E-01
-5.8954672E-02,-9.55811E-01
-5.8953744E-02,-9.41162E-01
-5.8952816E-02,-9.41162E-01
-5.8951888E-02,-9.41162E-01
-5.8950960E-02,-9.48486E-01
-5.8950032E-02,-9.55811E-01
-5.8949104E-02,-9.41162E-01
-5.8948176E-02,-9.33838E-01
-5.8947248E-02,-9.48486E-01
-5.8946320E-02,-9.41162E-01
-5.8945392E-02,-9.41162E-01
-5.8944464E-02,-9.41162E-01
-5.8943536E-02,-9.41162E-01
-5.8942608E-02,-9.70459E-01
-5.8941680E-02,-9.26514E-01
-5.8940752E-02,-9.48486E-01
-5.8939824E-02,-9.70459E-01
-5.8938896E-02,-9.55811E-01
-5.8937968E-02,-9.26514E-01
-5.8937040E-02,-9.41162E-01
-5.8936112E-02,-9.55811E-01
-5.8935184E-02,-9.70459E-01
-5.8934256E-02,-9.55811E-01
-5.8933328E-02,-9.63135E-01
-5.8932400E-02,-9.41162E-01
-5.8931472E-02,-9.41162E-01
-5.8930544E-02,-9.41162E-01
-5.8929616E-02,-9.41162E-01
-5.8928688E-02,-9.48486E-01
-5.8927760E-02,-9.33838E-01
-5.8926832E-02,-9.33838E-01
-5.8925904E-02,-9.26514E-01
-5.8924976E-02,-9.48486E-01
-5.8924048E-02,-9.41162E-01
-5.8923120E-02,-9.41162E-01
-5.8922192E-02,-9.33838E-01
-5.8921264E-02,-9.41162E-01
-5.8920336E-02,-9.41162E-01
-5.8919408E-02,-9.41162E-01
-5.8918480E-02,-9.19189E-01
-5.8917552E-02,-9.41162E-01
-5.8916624E-02,-9.55811E-01
-5.8915696E-02,-9.41162E-01
-5.8914768E-02,-9.55811E-01
-5.8913840E-02,-9.26514E-01
-5.8912912E-02,-9.48486E-01
-5.8911984E-02,-9.48486E-01
-5.8911056E-02,-9.55811E-01
-5.8910128E-02,-9.41162E-01
-5.8909200E-02,-9.26514E-01
-5.8908272E-02,-9.41162E-01
-5.8907344E-02,-9.63135E-01
-5.8906416E-02,-9.33838E-01
-5.8905488E-02,-9.63135E-01
-5.8904560E-02,-9.33838E-01
-5.8903632E-02,-9.41162E-01
-5.8902704E-02,-9.41162E-01
-5.8901776E-02,-9.19189E-01
-5.8900848E-02,-9.55811E-01
-5.8899920E-02,-9.26514E-01
-5.8898992E-02,-9.41162E-01
-5.8898064E-02,-9.33838E-01
-5.8897136E-02,-9.48486E-01
-5.8896208E-02,-9.33838E-01
-5.8895280E-02,-9.41162E-01
-5.8894352E-02,-9.41162E-01
-5.8893424E-02,-9.19189E-01
-5.8892496E-02,-9.41162E-01
-5.8891568E-02,-9.48486E-01
-5.8890640E-02,-9.41162E-01
-5.8889712E-02,-9.41162E-01
-5.8888784E-02,-9.33838E-01
-5.8887856E-02,-9.41162E-01
-5.8886928E-02,-9.48486E-01
-5.8886000E-02,-9.33838E-01
-5.8885072E-02,-9.55811E-01
-5.8884144E-02,-9.33838E-01
-5.8883216E-02,-9.41162E-01
-5.8882288E-02,-9.33838E-01
-5.8881360E-02,-9.33838E-01
-5.8880432E-02,-9.48486E-01
-5.8879504E-02,-9.19189E-01
-5.8878576E-02,-9.41162E-01
-5.8877648E-02,-9.33838E-01
-5.8876720E-02,-9.48486E-01
-5.8875792E-02,-9.41162E-01
-5.8874864E-02,-9.41162E-01
-5.8873936E-02,-9.26514E-01
-5.8873008E-02,-9.33838E-01
-5.8872080E-02,-9.70459E-01
-5.8871152E-02,-9.55811E-01
-5.8870224E-02,-9.55811E-01
-5.8869296E-02,-9.33838E-01
-5.8868368E-02,-9.26514E-01
-5.8867440E-02,-9.55811E-01
-5.8866512E-02,-9.33838E-01
-5.8865584E-02,-9.48486E-01
-5.8864656E-02,-9.26514E-01
-5.8863728E-02,-9.48486E-01
-5.8862800E-02,-9.33838E-01
-5.8861872E-02,-9.41162E-01
-5.8860944E-02,-9.41162E-01
-5.8860016E-02,-9.26514E-01
-5.8859088E-02,-9.41162E-01
-5.8858160E-02,-9.26514E-01
-5.8857232E-02,-9.55811E-01
-5.8856304E-02,-9.41162E-01
-5.8855376E-02,-9.63135E-01
-5.8854448E-02,-9.41162E-01
-5.8853520E-02,-9.41162E-01
-5.8852592E-02,-9.19189E-01
-5.8851664E-02,-9.41162E-01
-5.8850736E-02,-9.41162E-01
-5.8849808E-02,-9.48486E-01
-5.8848880E-02,-9.33838E-01
-5.8847952E-02,-9.26514E-01
-5.8847024E-02,-9.41162E-01
-5.8846096E-02,-9.41162E-01
-5.8845168E-02,-9.33838E-01
-5.8844240E-02,-9.41162E-01
-5.8843312E-02,-9.26514E-01
-5.8842384E-02,-9.41162E-01
-5.8841456E-02,-9.26514E-01
-5.8840528E-02,-9.41162E-01
-5.8839600E-02,-9.26514E-01
-5.8838672E-02,-9.41162E-01
-5.8837744E-02,-9.19189E-01
-5.8836816E-02,-9.41162E-01
-5.8835888E-02,-9.33838E-01
-5.8834960E-02,-9.26514E-01
-5.8834032E-02,-9.26514E-01
-5.8833104E-02,-9.48486E-01
-5.8832176E-02,-9.55811E-01
-5.8831248E-02,-9.41162E-01
-5.8830320E-02,-9.26514E-01
-5.8829392E-02,-9.41162E-01
-5.8828464E-02,-9.41162E-01
-5.8827536E-02,-9.41162E-01
-5.8826608E-02,-9.55811E-01
-5.8825680E-02,-9.19189E-01
-5.8824752E-02,-9.41162E-01
-5.8823824E-02,-9.41162E-01
-5.8822896E-02,-9.11865E-01
-5.8821968E-02,-9.11865E-01
-5.8821040E-02,-9.41162E-01
-5.8820112E-02,-9.41162E-01
-5.8819184E-02,-9.48486E-01
-5.8818256E-02,-9.41162E-01
-5.8817328E-02,-9.33838E-01
-5.8816400E-02,-9.41162E-01
-5.8815472E-02,-9.26514E-01
-5.8814544E-02,-9.48486E-01
-5.8813616E-02,-9.26514E-01
-5.8812688E-02,-9.48486E-01
-5.8811760E-02,-9.26514E-01
-5.8810832E-02,-9.41162E-01
-5.8809904E-02,-9.26514E-01
-5.8808976E-02,-9.33838E-01
-5.8808048E-02,-9.26514E-01
-5.8807120E-02,-9.33838E-01
-5.8806192E-02,-9.41162E-01
-5.8805264E-02,-9.41162E-01
-5.8804336E-02,-9.41162E-01
-5.8803408E-02,-9.41162E-01
-5.8802480E-02,-9.48486E-01
-5.8801552E-02,-9.33838E-01
-5.8800624E-02,-9.26514E-01
-5.8799696E-02,-9.41162E-01
-5.8798768E-02,-9.33838E-01
-5.8797840E-02,-9.33838E-01
-5.8796912E-02,-9.63135E-01
-5.8795984E-02,-9.33838E-01
-5.8795056E-02,-9.48486E-01
-5.8794128E-02,-9.41162E-01
-5.8793200E-02,-9.41162E-01
-5.8792272E-02,-9.33838E-01
-5.8791344E-02,-9.19189E-01
-5.8790416E-02,-9.33838E-01
-5.8789488E-02,-9.55811E-01
-5.8788560E-02,-9.33838E-01
-5.8787632E-02,-9.26514E-01
-5.8786704E-02,-9.41162E-01
-5.8785776E-02,-9.26514E-01
-5.8784848E-02,-9.41162E-01
-5.8783920E-02,-9.33838E-01
-5.8782992E-02,-9.11865E-01
-5.8782064E-02,-9.41162E-01
-5.8781136E-02,-9.33838E-01
-5.8780208E-02,-9.33838E-01
-5.8779280E-02,-9.19189E-01
-5.8778352E-02,-9.33838E-01
-5.8777424E-02,-9.26514E-01
-5.8776496E-02,-9.11865E-01
-5.8775568E-02,-9.11865E-01
-5.8774640E-02,-9.41162E-01
-5.8773712E-02,-9.26514E-01
-5.8772784E-02,-9.33838E-01
-5.8771856E-02,-9.33838E-01
-5.8770928E-02,-9.48486E-01
-5.8770000E-02,-9.41162E-01
-5.8769072E-02,-9.26514E-01
-5.8768144E-02,-9.63135E-01
-5.8767216E-02,-9.19189E-01
-5.8766288E-02,-9.26514E-01
-5.8765360E-02,-9.33838E-01
-5.8764432E-02,-9.41162E-01
-5.8763504E-02,-9.26514E-01
-5.8762576E-02,-9.19189E-01
-5.8761648E-02,-9.41162E-01
-5.8760720E-02,-9.33838E-01
-5.8759792E-02,-9.33838E-01
-5.8758864E-02,-9.04541E-01
-5.8757936E-02,-9.11865E-01
-5.8757008E-02,-9.41162E-01
-5.8756080E-02,-9.19189E-01
-5.8755152E-02,-9.41162E-01
-5.8754224E-02,-9.26514E-01
-5.8753296E-02,-9.19189E-01
-5.8752368E-02,-9.26514E-01
-5.8751440E-02,-9.41162E-01
-5.8750512E-02,-9.41162E-01
-5.8749584E-02,-9.26514E-01
-5.8748656E-02,-9.48486E-01
-5.8747728E-02,-9.19189E-01
-5.8746800E-02,-9.33838E-01
-5.8745872E-02,-9.26514E-01
-5.8744944E-02,-9.41162E-01
-5.8744016E-02,-9.33838E-01
-5.8743088E-02,-9.48486E-01
-5.8742160E-02,-9.26514E-01
-5.8741232E-02,-9.41162E-01
-5.8740304E-02,-9.33838E-01
-5.8739376E-02,-9.26514E-01
-5.8738448E-02,-9.41162E-01
-5.8737520E-02,-9.41162E-01
-5.8736592E-02,-9.19189E-01
-5.8735664E-02,-9.41162E-01
-5.8734736E-02,-9.33838E-01
-5.8733808E-02,-9.19189E-01
-5.8732880E-02,-9.33838E-01
-5.8731952E-02,-9.19189E-01
-5.8731024E-02,-9.41162E-01
-5.8730096E-02,-9.33838E-01
-5.8729168E-02,-9.19189E-01
-5.8728240E-02,-9.26514E-01
-5.8727312E-02,-9.41162E-01
-5.8726384E-02,-9.26514E-01
-5.8725456E-02,-9.33838E-01
-5.8724528E-02,-9.41162E-01
-5.8723600E-02,-9.41162E-01
-5.8722672E-02,-9.26514E-01
-5.8721744E-02,-9.41162E-01
-5.8720816E-02,-9.41162E-01
-5.8719888E-02,-9.41162E-01
-5.8718960E-02,-9.41162E-01
-5.8718032E-02,-9.11865E-01
-5.8717104E-02,-9.33838E-01
-5.8716176E-02,-9.11865E-01
-5.8715248E-02,-9.33838E-01
-5.8714320E-02,-9.48486E-01
-5.8713392E-02,-9.41162E-01
-5.8712464E-02,-9.19189E-01
-5.8711536E-02,-9.63135E-01
-5.8710608E-02,-9.26514E-01
-5.8709680E-02,-9.11865E-01
-5.8708752E-02,-9.11865E-01
-5.8707824E-02,-9.41162E-01
-5.8706896E-02,-9.19189E-01
-5.8705968E-02,-9.33838E-01
-5.8705040E-02,-9.26514E-01
-5.8704112E-02,-9.33838E-01
-5.8703184E-02,-9.33838E-01
-5.8702256E-02,-9.26514E-01
-5.8701328E-02,-9.26514E-01
-5.8700400E-02,-9.33838E-01
-5.8699472E-02,-9.33838E-01
-5.8698544E-02,-9.19189E-01
-5.8697616E-02,-9.33838E-01
-5.8696688E-02,-9.41162E-01
-5.8695760E-02,-9.19189E-01
-5.8694832E-02,-9.26514E-01
-5.8693904E-02,-9.33838E-01
-5.8692976E-02,-9.41162E-01
-5.8692048E-02,-9.33838E-01
-5.8691120E-02,-9.11865E-01
-5.8690192E-02,-9.33838E-01
-5.8689264E-02,-9.41162E-01
-5.8688336E-02,-9.33838E-01
-5.8687408E-02,-9.48486E-01
-5.8686480E-02,-9.11865E-01
-5.8685552E-02,-9.41162E-01
-5.8684624E-02,-9.11865E-01
-5.8683696E-02,-9.19189E-01
-5.8682768E-02,-9.11865E-01
-5.8681840E-02,-9.33838E-01
-5.8680912E-02,-9.33838E-01
-5.8679984E-02,-9.41162E-01
-5.8679056E-02,-8.97217E-01
-5.8678128E-02,-9.26514E-01
-5.8677200E-02,-9.41162E-01
-5.8676272E-02,-9.26514E-01
-5.8675344E-02,-9.11865E-01
-5.8674416E-02,-9.26514E-01
-5.8673488E-02,-9.26514E-01
-5.8672560E-02,-9.33838E-01
-5.8671632E-02,-9.26514E-01
-5.8670704E-02,-9.33838E-01
-5.8669776E-02,-9.26514E-01
-5.8668848E-02,-9.19189E-01
-5.8667920E-02,-9.19189E-01
-5.8666992E-02,-9.04541E-01
-5.8666064E-02,-9.33838E-01
-5.8665136E-02,-9.41162E-01
-5.8664208E-02,-9.19189E-01
-5.8663280E-02,-9.19189E-01
-5.8662352E-02,-9.04541E-01
-5.8661424E-02,-8.89893E-01
-5.8660496E-02,-9.33838E-01
-5.8659568E-02,-9.33838E-01
-5.8658640E-02,-9.41162E-01
-5.8657712E-02,-9.11865E-01
-5.8656784E-02,-9.26514E-01
-5.8655856E-02,-9.33838E-01
-5.8654928E-02,-9.19189E-01
-5.8654000E-02,-9.11865E-01
-5.8653072E-02,-9.26514E-01
-5.8652144E-02,-9.11865E-01
-5.8651216E-02,-9.04541E-01
-5.8650288E-02,-9.33838E-01
-5.8649360E-02,-9.26514E-01
-5.8648432E-02,-9.11865E-01
-5.8647504E-02,-9.19189E-01
-5.8646576E-02,-9.11865E-01
-5.8645648E-02,-9.19189E-01
-5.8644720E-02,-9.26514E-01
