"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","110244",
"Firmware Version","02.300",
"Date","2023-02-01",
"Time","13:34:26",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Amplitude",,"Amplitude",,"Frequency",,"Phase",,
"Source 1",,"C1",,"C2",,"C1",,"C1",,
"Source 2",,,,,,,,"C2",,
"Unit",,V,,V,,Hz,,°,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,1164,,1164,,1164,,1164,,
"Current",,2.007500e+00,,1.739500e+00,,2.168698e+04,,-4.593387e+01,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,1.883400e+00,,1.666000e+00,,2.001536e+04,,-1.795958e+02,,
"Max",,2.153500e+00,,1.759100e+00,,2.999492e+04,,1.799159e+02,,
"Mean",,2.044891e+00,,1.715083e+00,,2.503382e+04,,2.389442e+01,,
"StdDev",,7.716830e-02,,2.324560e-02,,2.942766e+03,,9.698045e+01,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,1.883400e+00,,1.666000e+00,,2.000130e+04,,-1.795958e+02,,
"Long term Max",,2.153500e+00,,1.759100e+00,,2.999492e+04,,1.799159e+02,,
"Long term Mean",,2.048088e+00,,1.715255e+00,,2.502966e+04,,2.553004e+01,,
"Long term StdDev",,7.675220e-02,,2.276540e-02,,2.885906e+03,,9.521885e+01,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
1,,2.058600e+00,,1.690500e+00,,2.795226e+04,,1.424531e+02,
2,,2.065900e+00,,1.690500e+00,,2.803794e+04,,1.451859e+02,
3,,2.051300e+00,,1.690500e+00,,2.813958e+04,,1.483296e+02,
4,,2.051300e+00,,1.685600e+00,,2.818746e+04,,1.488236e+02,
5,,2.044000e+00,,1.690500e+00,,2.831077e+04,,1.522964e+02,
6,,2.036700e+00,,1.685600e+00,,2.840537e+04,,1.561679e+02,
7,,2.036700e+00,,1.680700e+00,,2.849008e+04,,1.587931e+02,
8,,2.029400e+00,,1.690500e+00,,2.854340e+04,,1.601773e+02,
9,,2.029400e+00,,1.685600e+00,,2.862244e+04,,1.631328e+02,
10,,2.022100e+00,,1.680700e+00,,2.873464e+04,,1.646532e+02,
11,,2.014800e+00,,1.680700e+00,,2.885124e+04,,1.685751e+02,
12,,2.007500e+00,,1.680700e+00,,2.895570e+04,,1.723546e+02,
13,,2.000200e+00,,1.685600e+00,,2.903805e+04,,1.741063e+02,
14,,2.000200e+00,,1.675800e+00,,2.911140e+04,,1.765268e+02,
15,,1.985600e+00,,1.675800e+00,,2.919915e+04,,1.799159e+02,
16,,1.978300e+00,,1.675800e+00,,2.928820e+04,,-1.770246e+02,
17,,1.971000e+00,,1.680700e+00,,2.938526e+04,,-1.737645e+02,
18,,1.963700e+00,,1.675800e+00,,2.944690e+04,,-1.720030e+02,
19,,1.956400e+00,,1.670900e+00,,2.951912e+04,,-1.697592e+02,
20,,1.941800e+00,,1.670900e+00,,2.963773e+04,,-1.663643e+02,
21,,1.934500e+00,,1.670900e+00,,2.975053e+04,,-1.624509e+02,
22,,1.919900e+00,,1.666000e+00,,2.984496e+04,,-1.608698e+02,
23,,1.912600e+00,,1.666000e+00,,2.993712e+04,,-1.564115e+02,
24,,1.890700e+00,,1.754200e+00,,2.006368e+04,,-9.972210e+01,
25,,1.890700e+00,,1.754200e+00,,2.014400e+04,,-9.447696e+01,
26,,1.890700e+00,,1.749300e+00,,2.023164e+04,,-9.233789e+01,
27,,1.898000e+00,,1.754200e+00,,2.034879e+04,,-8.978313e+01,
28,,1.890700e+00,,1.744400e+00,,2.039697e+04,,-8.679884e+01,
29,,1.905300e+00,,1.749300e+00,,2.049588e+04,,-8.398822e+01,
30,,1.898000e+00,,1.749300e+00,,2.058462e+04,,-8.096438e+01,
31,,1.912600e+00,,1.744400e+00,,2.070634e+04,,-7.675393e+01,
32,,1.919900e+00,,1.744400e+00,,2.079035e+04,,-7.356459e+01,
33,,1.927200e+00,,1.744400e+00,,2.089885e+04,,-7.007381e+01,
34,,1.934500e+00,,1.744400e+00,,2.099055e+04,,-6.621051e+01,
35,,1.941800e+00,,1.739500e+00,,2.111472e+04,,-6.409128e+01,
36,,1.949100e+00,,1.739500e+00,,2.118492e+04,,-5.989826e+01,
37,,1.963700e+00,,1.739500e+00,,2.131380e+04,,-5.674641e+01,
38,,1.971000e+00,,1.744400e+00,,2.139710e+04,,-5.382465e+01,
39,,1.985600e+00,,1.739500e+00,,2.150403e+04,,-5.125889e+01,
40,,1.992900e+00,,1.739500e+00,,2.159246e+04,,-4.758185e+01,
41,,2.000200e+00,,1.734600e+00,,2.168736e+04,,-4.335216e+01,
42,,2.014800e+00,,1.734600e+00,,2.177742e+04,,-4.188446e+01,
43,,2.022100e+00,,1.734600e+00,,2.185684e+04,,-4.065166e+01,
44,,2.029400e+00,,1.739500e+00,,2.195622e+04,,-3.664746e+01,
45,,2.044000e+00,,1.734600e+00,,2.205489e+04,,-3.428753e+01,
46,,2.051300e+00,,1.734600e+00,,2.214420e+04,,-3.087944e+01,
47,,2.065900e+00,,1.734600e+00,,2.222920e+04,,-2.789654e+01,
48,,2.065900e+00,,1.734600e+00,,2.231160e+04,,-2.615801e+01,
49,,2.080500e+00,,1.734600e+00,,2.239200e+04,,-2.380048e+01,
50,,2.087800e+00,,1.734600e+00,,2.249560e+04,,-2.164635e+01,
51,,2.095100e+00,,1.729700e+00,,2.260084e+04,,-1.762511e+01,
52,,2.102400e+00,,1.734600e+00,,2.270416e+04,,-1.429641e+01,
53,,2.109700e+00,,1.729700e+00,,2.281020e+04,,-1.124137e+01,
54,,2.117000e+00,,1.729700e+00,,2.290680e+04,,-9.463972e+00,
55,,2.124300e+00,,1.729700e+00,,2.298912e+04,,-6.377302e+00,
56,,2.131600e+00,,1.729700e+00,,2.309573e+04,,-2.983755e+00,
57,,2.131600e+00,,1.729700e+00,,2.320968e+04,,-1.160086e+00,
58,,2.138900e+00,,1.729700e+00,,2.328622e+04,,2.495900e+00,
59,,2.146200e+00,,1.724800e+00,,2.340184e+04,,5.627103e+00,
60,,2.138900e+00,,1.724800e+00,,2.345244e+04,,6.297101e+00,
61,,2.146200e+00,,1.724800e+00,,2.353120e+04,,9.379871e+00,
62,,2.153500e+00,,1.724800e+00,,2.364930e+04,,1.294670e+01,
63,,2.153500e+00,,1.729700e+00,,2.372175e+04,,1.413802e+01,
64,,2.153500e+00,,1.724800e+00,,2.385054e+04,,1.794637e+01,
65,,2.146200e+00,,1.724800e+00,,2.394530e+04,,2.088295e+01,
66,,2.146200e+00,,1.724800e+00,,2.406444e+04,,2.263332e+01,
67,,2.146200e+00,,1.724800e+00,,2.413356e+04,,2.627411e+01,
68,,2.146200e+00,,1.729700e+00,,2.423226e+04,,2.938061e+01,
69,,2.146200e+00,,1.724800e+00,,2.432767e+04,,3.271451e+01,
70,,2.138900e+00,,1.719900e+00,,2.444112e+04,,3.543036e+01,
71,,2.138900e+00,,1.719900e+00,,2.449008e+04,,3.671831e+01,
72,,2.131600e+00,,1.719900e+00,,2.457744e+04,,3.917531e+01,
73,,2.131600e+00,,1.724800e+00,,2.469502e+04,,4.249645e+01,
74,,2.124300e+00,,1.719900e+00,,2.479596e+04,,4.529603e+01,
75,,2.124300e+00,,1.719900e+00,,2.488550e+04,,4.806512e+01,
76,,2.124300e+00,,1.719900e+00,,2.495700e+04,,5.024359e+01,
77,,2.117000e+00,,1.719900e+00,,2.504800e+04,,5.439949e+01,
78,,2.117000e+00,,1.715000e+00,,2.513943e+04,,5.556843e+01,
79,,2.109700e+00,,1.715000e+00,,2.526999e+04,,6.011159e+01,
80,,2.109700e+00,,1.715000e+00,,2.533833e+04,,6.258587e+01,
81,,2.102400e+00,,1.719900e+00,,2.539524e+04,,6.385916e+01,
82,,2.095100e+00,,1.715000e+00,,2.549560e+04,,6.643329e+01,
83,,2.095100e+00,,1.715000e+00,,2.558972e+04,,7.019165e+01,
84,,2.095100e+00,,1.719900e+00,,2.568539e+04,,7.232275e+01,
85,,2.087800e+00,,1.715000e+00,,2.578927e+04,,7.505122e+01,
86,,2.087800e+00,,1.715000e+00,,2.583644e+04,,7.788977e+01,
87,,2.080500e+00,,1.710100e+00,,2.595402e+04,,8.119435e+01,
88,,2.080500e+00,,1.715000e+00,,2.604258e+04,,8.355288e+01,
89,,2.080500e+00,,1.715000e+00,,2.611620e+04,,8.688305e+01,
