"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","110244",
"Firmware Version","02.300",
"Date","2023-02-01",
"Time","13:31:58",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Amplitude",,"Amplitude",,"Frequency",,"Phase",,
"Source 1",,"C1",,"C2",,"C1",,"C1",,
"Source 2",,,,,,,,"C2",,
"Unit",,V,,V,,Hz,,°,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,1071,,1072,,1072,,1072,,
"Current",,1.883400e+00,,1.788500e+00,,1.471015e+04,,9.615986e+01,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,1.868800e+00,,1.754200e+00,,1.000650e+04,,-1.804235e+02,,
"Max",,2.036700e+00,,1.842400e+00,,1.997240e+04,,1.803820e+02,,
"Mean",,1.945968e+00,,1.788064e+00,,1.490275e+04,,1.336451e+01,,
"StdDev",,4.553010e-02,,1.722350e-02,,2.857789e+03,,1.057658e+02,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,1.868800e+00,,1.754200e+00,,1.000650e+04,,-1.804235e+02,,
"Long term Max",,2.036700e+00,,1.842400e+00,,1.998220e+04,,1.803820e+02,,
"Long term Mean",,1.946516e+00,,1.787520e+00,,1.498597e+04,,1.278660e+01,,
"Long term StdDev",,4.575640e-02,,1.720390e-02,,2.874290e+03,,1.074419e+02,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
81,,1.956400e+00,,1.764000e+00,,1.882328e+04,,-1.393678e+02,
82,,1.941800e+00,,1.764000e+00,,1.892337e+04,,-1.360982e+02,
83,,1.941800e+00,,1.764000e+00,,1.900515e+04,,-1.336752e+02,
84,,1.934500e+00,,1.759100e+00,,1.906634e+04,,-1.312752e+02,
85,,1.927200e+00,,1.764000e+00,,1.917654e+04,,-1.273647e+02,
86,,1.919900e+00,,1.764000e+00,,1.927140e+04,,-1.240347e+02,
87,,1.912600e+00,,1.759100e+00,,1.935630e+04,,-1.218863e+02,
88,,1.912600e+00,,1.759100e+00,,1.946730e+04,,-1.173658e+02,
89,,1.898000e+00,,1.759100e+00,,1.956503e+04,,-1.139550e+02,
90,,1.898000e+00,,1.764000e+00,,1.967136e+04,,-1.111690e+02,
91,,1.898000e+00,,1.759100e+00,,1.975599e+04,,-1.084332e+02,
92,,1.890700e+00,,1.754200e+00,,1.987360e+04,,-1.052412e+02,
93,,1.890700e+00,,1.759100e+00,,1.996768e+04,,-1.020724e+02,
94,,1.919900e+00,,1.793400e+00,,1.006448e+04,,-4.778196e+01,
95,,1.927200e+00,,1.813000e+00,,1.007408e+04,,-4.679209e+01,
96,,1.919900e+00,,1.798300e+00,,1.021105e+04,,-4.407346e+01,
97,,1.934500e+00,,1.808100e+00,,1.032937e+04,,-4.169818e+01,
98,,1.941800e+00,,1.837500e+00,,1.041250e+04,,-3.715283e+01,
99,,1.941800e+00,,1.793400e+00,,1.051866e+04,,-3.415075e+01,
100,,1.941800e+00,,1.798300e+00,,1.061100e+04,,-3.183628e+01,
101,,1.949100e+00,,1.793400e+00,,1.065168e+04,,-2.995296e+01,
102,,1.956400e+00,,1.842400e+00,,1.076863e+04,,-2.672755e+01,
103,,1.956400e+00,,1.813000e+00,,1.086724e+04,,-2.402420e+01,
104,,1.963700e+00,,1.817900e+00,,1.095331e+04,,-2.133698e+01,
105,,1.963700e+00,,1.813000e+00,,1.106300e+04,,-1.806363e+01,
106,,1.963700e+00,,1.813000e+00,,1.116340e+04,,-1.408184e+01,
107,,1.971000e+00,,1.817900e+00,,1.127880e+04,,-1.237330e+01,
108,,1.971000e+00,,1.817900e+00,,1.138347e+04,,-9.891479e+00,
109,,1.971000e+00,,1.817900e+00,,1.146453e+04,,-5.690186e+00,
110,,1.971000e+00,,1.813000e+00,,1.157730e+04,,-2.604486e+00,
111,,1.978300e+00,,1.817900e+00,,1.165406e+04,,-9.397900e-02,
112,,1.971000e+00,,1.808100e+00,,1.174646e+04,,2.733424e+00,
113,,1.971000e+00,,1.813000e+00,,1.187697e+04,,6.030769e+00,
114,,1.963700e+00,,1.808100e+00,,1.191193e+04,,7.590465e+00,
115,,1.963700e+00,,1.808100e+00,,1.202762e+04,,1.028433e+01,
116,,1.963700e+00,,1.808100e+00,,1.211433e+04,,1.358583e+01,
117,,1.956400e+00,,1.808100e+00,,1.221816e+04,,1.696088e+01,
118,,1.956400e+00,,1.808100e+00,,1.230984e+04,,1.961357e+01,
119,,1.956400e+00,,1.808100e+00,,1.234488e+04,,2.092246e+01,
120,,1.949100e+00,,1.808100e+00,,1.246900e+04,,2.484392e+01,
121,,1.941800e+00,,1.808100e+00,,1.255775e+04,,2.785533e+01,
122,,1.941800e+00,,1.803200e+00,,1.263054e+04,,2.814112e+01,
123,,1.934500e+00,,1.808100e+00,,1.273714e+04,,3.162568e+01,
124,,1.934500e+00,,1.808100e+00,,1.282346e+04,,3.453514e+01,
125,,1.919900e+00,,1.803200e+00,,1.292652e+04,,3.791355e+01,
126,,1.912600e+00,,1.803200e+00,,1.302669e+04,,4.101066e+01,
127,,1.912600e+00,,1.803200e+00,,1.311996e+04,,4.472752e+01,
128,,1.905300e+00,,1.803200e+00,,1.319920e+04,,4.715254e+01,
129,,1.898000e+00,,1.803200e+00,,1.330812e+04,,5.124792e+01,
130,,1.898000e+00,,1.798300e+00,,1.337712e+04,,5.260390e+01,
131,,1.890700e+00,,1.798300e+00,,1.349341e+04,,5.610743e+01,
132,,1.890700e+00,,1.798300e+00,,1.356707e+04,,6.004422e+01,
133,,1.883400e+00,,1.798300e+00,,1.372170e+04,,6.384649e+01,
134,,1.883400e+00,,1.798300e+00,,1.376370e+04,,6.347013e+01,
135,,1.876100e+00,,1.793400e+00,,1.384770e+04,,6.825276e+01,
136,,1.876100e+00,,1.798300e+00,,1.399030e+04,,7.003309e+01,
137,,1.876100e+00,,1.793400e+00,,1.404384e+04,,7.473442e+01,
138,,1.876100e+00,,1.793400e+00,,1.410592e+04,,7.604595e+01,
139,,1.868800e+00,,1.788500e+00,,1.422912e+04,,7.990270e+01,
140,,1.876100e+00,,1.788500e+00,,1.433520e+04,,8.325929e+01,
141,,1.876100e+00,,1.788500e+00,,1.444674e+04,,8.605932e+01,
142,,1.876100e+00,,1.788500e+00,,1.453228e+04,,8.983690e+01,
143,,1.876100e+00,,1.788500e+00,,1.458974e+04,,9.081937e+01,
144,,1.883400e+00,,1.788500e+00,,1.470070e+04,,9.350419e+01,
145,,1.890700e+00,,1.788500e+00,,1.474480e+04,,9.812777e+01,
146,,1.890700e+00,,1.788500e+00,,1.486975e+04,,1.006636e+02,
147,,1.898000e+00,,1.783600e+00,,1.498536e+04,,1.041619e+02,
148,,1.905300e+00,,1.783600e+00,,1.504224e+04,,1.079653e+02,
149,,1.905300e+00,,1.783600e+00,,1.514336e+04,,1.093817e+02,
150,,1.912600e+00,,1.788500e+00,,1.523290e+04,,1.131888e+02,
151,,1.919900e+00,,1.783600e+00,,1.533186e+04,,1.161680e+02,
152,,1.927200e+00,,1.783600e+00,,1.540938e+04,,1.187885e+02,
153,,1.934500e+00,,1.783600e+00,,1.545650e+04,,1.205193e+02,
154,,1.941800e+00,,1.783600e+00,,1.557738e+04,,1.231239e+02,
155,,1.941800e+00,,1.778700e+00,,1.568814e+04,,1.265121e+02,
156,,1.949100e+00,,1.778700e+00,,1.577240e+04,,1.302162e+02,
157,,1.956400e+00,,1.778700e+00,,1.589000e+04,,1.341591e+02,
158,,1.971000e+00,,1.783600e+00,,1.594777e+04,,1.356683e+02,
159,,1.971000e+00,,1.783600e+00,,1.601706e+04,,1.376468e+02,
160,,1.978300e+00,,1.783600e+00,,1.612590e+04,,1.399897e+02,
161,,1.985600e+00,,1.778700e+00,,1.623300e+04,,1.438055e+02,
162,,1.992900e+00,,1.783600e+00,,1.627794e+04,,1.468478e+02,
163,,2.000200e+00,,1.778700e+00,,1.641310e+04,,1.496573e+02,
164,,2.000200e+00,,1.778700e+00,,1.646986e+04,,1.505288e+02,
165,,2.007500e+00,,1.778700e+00,,1.657304e+04,,1.529943e+02,
166,,2.014800e+00,,1.773800e+00,,1.667204e+04,,1.573919e+02,
167,,2.022100e+00,,1.773800e+00,,1.674900e+04,,1.600258e+02,
168,,2.022100e+00,,1.773800e+00,,1.684170e+04,,1.624604e+02,
169,,2.022100e+00,,1.778700e+00,,1.693950e+04,,1.634903e+02,
170,,2.029400e+00,,1.773800e+00,,1.703334e+04,,1.681275e+02,
171,,2.029400e+00,,1.773800e+00,,1.708779e+04,,1.694783e+02,
172,,2.029400e+00,,1.773800e+00,,1.721845e+04,,1.724274e+02,
173,,2.022100e+00,,1.773800e+00,,1.735536e+04,,1.764475e+02,
174,,2.022100e+00,,1.773800e+00,,1.739856e+04,,1.775197e+02,
175,,2.029400e+00,,1.768900e+00,,1.749741e+04,,-1.804235e+02,
176,,2.022100e+00,,1.768900e+00,,1.756650e+04,,-1.762797e+02,
177,,2.014800e+00,,1.773800e+00,,1.765700e+04,,-1.736703e+02,
178,,2.014800e+00,,1.773800e+00,,1.776550e+04,,-1.702402e+02,
179,,2.014800e+00,,1.768900e+00,,1.782654e+04,,-1.711126e+02,
180,,2.007500e+00,,1.768900e+00,,1.792701e+04,,-1.656677e+02,
181,,2.007500e+00,,1.768900e+00,,1.802398e+04,,-1.634267e+02,
182,,2.000200e+00,,1.773800e+00,,1.812720e+04,,-1.605052e+02,
183,,1.992900e+00,,1.768900e+00,,1.820772e+04,,-1.579748e+02,
184,,1.992900e+00,,1.768900e+00,,1.826955e+04,,-1.571005e+02,
185,,1.985600e+00,,1.768900e+00,,1.834758e+04,,-1.535521e+02,
186,,1.978300e+00,,1.764000e+00,,1.846854e+04,,-1.502304e+02,
187,,1.971000e+00,,1.768900e+00,,1.856316e+04,,-1.471091e+02,
188,,1.963700e+00,,1.768900e+00,,1.865304e+04,,-1.436688e+02,
189,,1.956400e+00,,1.768900e+00,,1.876728e+04,,-1.411515e+02,
190,,1.949100e+00,,1.764000e+00,,1.888132e+04,,-1.381653e+02,
191,,1.941800e+00,,1.764000e+00,,1.892482e+04,,-1.356152e+02,
192,,1.934500e+00,,1.764000e+00,,1.901095e+04,,-1.332404e+02,
193,,1.934500e+00,,1.764000e+00,,1.913072e+04,,-1.298864e+02,
194,,1.927200e+00,,1.759100e+00,,1.923270e+04,,-1.256182e+02,
