"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","110244",
"Firmware Version","02.300",
"Date","2023-02-01",
"Time","13:32:22",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Amplitude",,"Amplitude",,"Frequency",,"Phase",,
"Source 1",,"C1",,"C2",,"C1",,"C1",,
"Source 2",,,,,,,,"C2",,
"Unit",,V,,V,,Hz,,°,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,1330,,1330,,1330,,1330,,
"Current",,1.905300e+00,,1.759100e+00,,1.957030e+04,,-1.189678e+02,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,1.868800e+00,,1.754200e+00,,1.000649e+04,,-1.800654e+02,,
"Max",,2.036700e+00,,1.837500e+00,,1.997206e+04,,1.803820e+02,,
"Mean",,1.948151e+00,,1.786996e+00,,1.504691e+04,,1.358192e+01,,
"StdDev",,4.601190e-02,,1.690500e-02,,2.854261e+03,,1.092085e+02,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,1.868800e+00,,1.754200e+00,,1.000649e+04,,-1.804235e+02,,
"Long term Max",,2.036700e+00,,1.842400e+00,,1.998229e+04,,1.803820e+02,,
"Long term Mean",,1.947363e+00,,1.787187e+00,,1.503632e+04,,1.382725e+01,,
"Long term StdDev",,4.610680e-02,,1.706670e-02,,2.852943e+03,,1.087142e+02,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
1,,1.956400e+00,,1.783600e+00,,1.585000e+04,,1.311611e+02,
2,,1.971000e+00,,1.783600e+00,,1.597483e+04,,1.336488e+02,
3,,1.971000e+00,,1.778700e+00,,1.607487e+04,,1.362468e+02,
4,,1.978300e+00,,1.783600e+00,,1.617504e+04,,1.387094e+02,
5,,1.985600e+00,,1.773800e+00,,1.621494e+04,,1.426770e+02,
6,,1.992900e+00,,1.778700e+00,,1.629516e+04,,1.439981e+02,
7,,1.992900e+00,,1.778700e+00,,1.637827e+04,,1.465718e+02,
8,,2.007500e+00,,1.778700e+00,,1.649208e+04,,1.496260e+02,
9,,2.007500e+00,,1.783600e+00,,1.653784e+04,,1.519920e+02,
10,,2.014800e+00,,1.778700e+00,,1.669905e+04,,1.536167e+02,
11,,2.022100e+00,,1.778700e+00,,1.677870e+04,,1.579779e+02,
12,,2.022100e+00,,1.773800e+00,,1.682325e+04,,1.591353e+02,
13,,2.022100e+00,,1.773800e+00,,1.695330e+04,,1.637884e+02,
14,,2.029400e+00,,1.778700e+00,,1.705254e+04,,1.651357e+02,
15,,2.022100e+00,,1.773800e+00,,1.723248e+04,,1.690726e+02,
16,,2.036700e+00,,1.773800e+00,,1.721422e+04,,1.718956e+02,
17,,2.029400e+00,,1.778700e+00,,1.730544e+04,,1.724033e+02,
18,,2.022100e+00,,1.773800e+00,,1.745331e+04,,1.755045e+02,
19,,2.022100e+00,,1.773800e+00,,1.752044e+04,,1.803820e+02,
20,,2.022100e+00,,1.773800e+00,,1.762400e+04,,-1.790126e+02,
21,,2.014800e+00,,1.773800e+00,,1.773150e+04,,-1.760646e+02,
22,,2.014800e+00,,1.773800e+00,,1.774250e+04,,-1.729119e+02,
23,,2.007500e+00,,1.768900e+00,,1.784541e+04,,-1.715369e+02,
24,,2.007500e+00,,1.773800e+00,,1.797094e+04,,-1.682666e+02,
25,,2.007500e+00,,1.773800e+00,,1.805726e+04,,-1.652308e+02,
26,,1.992900e+00,,1.773800e+00,,1.816516e+04,,-1.627437e+02,
27,,2.000200e+00,,1.768900e+00,,1.822689e+04,,-1.591968e+02,
28,,1.985600e+00,,1.768900e+00,,1.831734e+04,,-1.583958e+02,
29,,1.978300e+00,,1.768900e+00,,1.841967e+04,,-1.548124e+02,
30,,1.971000e+00,,1.768900e+00,,1.850931e+04,,-1.515064e+02,
31,,1.963700e+00,,1.768900e+00,,1.861720e+04,,-1.500854e+02,
32,,1.963700e+00,,1.768900e+00,,1.871548e+04,,-1.453467e+02,
33,,1.949100e+00,,1.764000e+00,,1.882972e+04,,-1.429124e+02,
34,,1.941800e+00,,1.764000e+00,,1.892569e+04,,-1.395764e+02,
35,,1.941800e+00,,1.764000e+00,,1.901588e+04,,-1.350940e+02,
36,,1.927200e+00,,1.764000e+00,,1.911419e+04,,-1.332149e+02,
37,,1.927200e+00,,1.764000e+00,,1.915972e+04,,-1.297470e+02,
38,,1.919900e+00,,1.764000e+00,,1.925910e+04,,-1.280905e+02,
39,,1.912600e+00,,1.759100e+00,,1.936410e+04,,-1.238995e+02,
40,,1.905300e+00,,1.759100e+00,,1.944000e+04,,-1.216716e+02,
41,,1.905300e+00,,1.759100e+00,,1.951650e+04,,-1.189134e+02,
42,,1.898000e+00,,1.759100e+00,,1.961959e+04,,-1.163238e+02,
43,,1.898000e+00,,1.754200e+00,,1.971600e+04,,-1.123808e+02,
44,,1.890700e+00,,1.759100e+00,,1.982078e+04,,-1.100552e+02,
45,,1.890700e+00,,1.754200e+00,,1.991360e+04,,-1.064488e+02,
46,,1.919900e+00,,1.808100e+00,,1.002416e+04,,-1.026836e+02,
47,,1.927200e+00,,1.793400e+00,,1.012896e+04,,-5.058171e+01,
48,,1.934500e+00,,1.793400e+00,,1.020153e+04,,-4.768687e+01,
49,,1.927200e+00,,1.793400e+00,,1.032631e+04,,-4.417615e+01,
50,,1.941800e+00,,1.793400e+00,,1.042049e+04,,-4.075057e+01,
51,,1.941800e+00,,1.793400e+00,,1.052676e+04,,-3.776644e+01,
52,,1.949100e+00,,1.808100e+00,,1.061982e+04,,-3.438471e+01,
53,,1.949100e+00,,1.808100e+00,,1.068858e+04,,-3.122037e+01,
54,,1.956400e+00,,1.808100e+00,,1.082335e+04,,-2.994050e+01,
55,,1.963700e+00,,1.813000e+00,,1.090524e+04,,-2.497261e+01,
56,,1.963700e+00,,1.813000e+00,,1.097098e+04,,-2.280130e+01,
57,,1.971000e+00,,1.817900e+00,,1.106820e+04,,-2.064564e+01,
58,,1.963700e+00,,1.813000e+00,,1.115080e+04,,-1.798222e+01,
59,,1.963700e+00,,1.813000e+00,,1.124340e+04,,-1.520203e+01,
60,,1.963700e+00,,1.808100e+00,,1.131720e+04,,-1.170832e+01,
61,,1.971000e+00,,1.813000e+00,,1.140636e+04,,-1.062089e+01,
62,,1.971000e+00,,1.813000e+00,,1.150128e+04,,-8.071601e+00,
63,,1.971000e+00,,1.813000e+00,,1.159400e+04,,-4.345810e+00,
64,,1.971000e+00,,1.813000e+00,,1.170928e+04,,-1.250836e+00,
65,,1.971000e+00,,1.813000e+00,,1.180168e+04,,2.221514e+00,
66,,1.971000e+00,,1.808100e+00,,1.191078e+04,,3.817791e+00,
67,,1.971000e+00,,1.813000e+00,,1.201842e+04,,7.687028e+00,
68,,1.963700e+00,,1.813000e+00,,1.212288e+04,,1.033433e+01,
69,,1.956400e+00,,1.808100e+00,,1.223208e+04,,1.296123e+01,
70,,1.956400e+00,,1.813000e+00,,1.227432e+04,,1.664980e+01,
71,,1.956400e+00,,1.803200e+00,,1.236528e+04,,1.728628e+01,
72,,1.949100e+00,,1.808100e+00,,1.245425e+04,,2.118192e+01,
73,,1.941800e+00,,1.808100e+00,,1.256450e+04,,2.416786e+01,
74,,1.941800e+00,,1.803200e+00,,1.266668e+04,,2.694409e+01,
75,,1.934500e+00,,1.803200e+00,,1.277952e+04,,3.066924e+01,
76,,1.927200e+00,,1.803200e+00,,1.286298e+04,,3.359716e+01,
77,,1.919900e+00,,1.803200e+00,,1.291923e+04,,3.664298e+01,
78,,1.912600e+00,,1.803200e+00,,1.304775e+04,,3.821516e+01,
79,,1.912600e+00,,1.803200e+00,,1.312192e+04,,4.162617e+01,
80,,1.905300e+00,,1.798300e+00,,1.324204e+04,,4.364803e+01,
81,,1.905300e+00,,1.803200e+00,,1.332632e+04,,4.764863e+01,
82,,1.898000e+00,,1.798300e+00,,1.342033e+04,,4.947234e+01,
83,,1.890700e+00,,1.798300e+00,,1.352386e+04,,5.466878e+01,
84,,1.883400e+00,,1.793400e+00,,1.357142e+04,,5.650651e+01,
85,,1.883400e+00,,1.798300e+00,,1.365930e+04,,5.822806e+01,
86,,1.883400e+00,,1.798300e+00,,1.374960e+04,,6.071519e+01,
87,,1.883400e+00,,1.798300e+00,,1.384150e+04,,6.585675e+01,
88,,1.876100e+00,,1.798300e+00,,1.390443e+04,,6.689906e+01,
89,,1.876100e+00,,1.793400e+00,,1.400673e+04,,7.022202e+01,
90,,1.868800e+00,,1.788500e+00,,1.410528e+04,,7.219466e+01,
91,,1.876100e+00,,1.793400e+00,,1.420896e+04,,7.664317e+01,
92,,1.876100e+00,,1.788500e+00,,1.432893e+04,,7.936434e+01,
93,,1.876100e+00,,1.788500e+00,,1.443255e+04,,8.200156e+01,
94,,1.876100e+00,,1.788500e+00,,1.449998e+04,,8.563880e+01,
95,,1.883400e+00,,1.788500e+00,,1.460300e+04,,8.887221e+01,
96,,1.883400e+00,,1.788500e+00,,1.467202e+04,,9.361453e+01,
97,,1.890700e+00,,1.788500e+00,,1.477945e+04,,9.554430e+01,
98,,1.890700e+00,,1.788500e+00,,1.485120e+04,,9.775781e+01,
99,,1.898000e+00,,1.788500e+00,,1.494000e+04,,1.010351e+02,
100,,1.905300e+00,,1.783600e+00,,1.502532e+04,,1.034890e+02,
101,,1.912600e+00,,1.783600e+00,,1.516482e+04,,1.074777e+02,
102,,1.912600e+00,,1.783600e+00,,1.527027e+04,,1.117018e+02,
103,,1.919900e+00,,1.788500e+00,,1.536720e+04,,1.149262e+02,
104,,1.927200e+00,,1.783600e+00,,1.548386e+04,,1.166638e+02,
105,,1.941800e+00,,1.783600e+00,,1.559142e+04,,1.211471e+02,
106,,1.941800e+00,,1.778700e+00,,1.567020e+04,,1.240022e+02,
107,,1.949100e+00,,1.778700e+00,,1.574640e+04,,1.267428e+02,
108,,1.956400e+00,,1.778700e+00,,1.586240e+04,,1.299626e+02,
109,,1.963700e+00,,1.778700e+00,,1.596089e+04,,1.336261e+02,
110,,1.978300e+00,,1.783600e+00,,1.604453e+04,,1.369191e+02,
111,,1.978300e+00,,1.783600e+00,,1.616874e+04,,1.398819e+02,
112,,1.985600e+00,,1.778700e+00,,1.622964e+04,,1.427385e+02,
113,,2.000200e+00,,1.778700e+00,,1.636193e+04,,1.433456e+02,
114,,2.000200e+00,,1.783600e+00,,1.642815e+04,,1.469322e+02,
115,,2.007500e+00,,1.773800e+00,,1.654840e+04,,1.493236e+02,
116,,2.007500e+00,,1.778700e+00,,1.663904e+04,,1.546249e+02,
117,,2.022100e+00,,1.773800e+00,,1.672740e+04,,1.554933e+02,
118,,2.022100e+00,,1.778700e+00,,1.682370e+04,,1.579219e+02,
119,,2.022100e+00,,1.778700e+00,,1.687832e+04,,1.619564e+02,
120,,2.029400e+00,,1.778700e+00,,1.704208e+04,,1.633063e+02,
121,,2.029400e+00,,1.778700e+00,,1.710988e+04,,1.675727e+02,
122,,2.022100e+00,,1.778700e+00,,1.716111e+04,,1.697134e+02,
123,,2.029400e+00,,1.773800e+00,,1.726320e+04,,1.717762e+02,
124,,2.029400e+00,,1.778700e+00,,1.737600e+04,,1.740438e+02,
125,,2.022100e+00,,1.773800e+00,,1.743420e+04,,1.767622e+02,
126,,2.022100e+00,,1.773800e+00,,1.759100e+04,,-1.792217e+02,
127,,2.022100e+00,,1.773800e+00,,1.766150e+04,,-1.772136e+02,
128,,2.014800e+00,,1.773800e+00,,1.774950e+04,,-1.740698e+02,
129,,2.007500e+00,,1.773800e+00,,1.788162e+04,,-1.711095e+02,
130,,2.007500e+00,,1.768900e+00,,1.795248e+04,,-1.678359e+02,
131,,2.000200e+00,,1.768900e+00,,1.806870e+04,,-1.647866e+02,
132,,1.992900e+00,,1.773800e+00,,1.818076e+04,,-1.616055e+02,
133,,1.992900e+00,,1.773800e+00,,1.823877e+04,,-1.589152e+02,
134,,1.985600e+00,,1.768900e+00,,1.833219e+04,,-1.577554e+02,
135,,1.978300e+00,,1.768900e+00,,1.840860e+04,,-1.540128e+02,
136,,1.971000e+00,,1.768900e+00,,1.857632e+04,,-1.517760e+02,
137,,1.963700e+00,,1.768900e+00,,1.868356e+04,,-1.476841e+02,
