"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","110244",
"Firmware Version","02.300",
"Date","2023-02-01",
"Time","13:44:02",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Amplitude",,"Amplitude",,"Frequency",,"Phase",,
"Source 1",,"C1",,"C2",,"C1",,"C1",,
"Source 2",,,,,,,,"C2",,
"Unit",,V,,V,,Hz,,°,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,1220,,1220,,1220,,1221,,
"Current",,2.131600e+00,,1.450400e+00,,5.466560e+04,,-8.335402e+01,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,1.956400e+00,,1.386700e+00,,4.998320e+04,,-1.798955e+02,,
"Max",,2.204600e+00,,1.489600e+00,,6.001920e+04,,1.797912e+02,,
"Mean",,2.041138e+00,,1.448876e+00,,5.491677e+04,,-1.185968e+01,,
"StdDev",,6.350270e-02,,2.739100e-02,,2.862840e+03,,1.041366e+02,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,1.956400e+00,,1.386700e+00,,4.998320e+04,,-1.801494e+02,,
"Long term Max",,2.204600e+00,,1.489600e+00,,6.001920e+04,,1.800819e+02,,
"Long term Mean",,2.042109e+00,,1.448215e+00,,5.498223e+04,,-9.695670e+00,,
"Long term StdDev",,6.386040e-02,,2.747430e-02,,2.871062e+03,,1.028616e+02,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
1,,1.963700e+00,,1.479800e+00,,5.191884e+04,,-1.735439e+02,
2,,1.971000e+00,,1.479800e+00,,5.197068e+04,,-1.722715e+02,
3,,1.978300e+00,,1.474900e+00,,5.209219e+04,,-1.684816e+02,
4,,1.978300e+00,,1.474900e+00,,5.217830e+04,,-1.655741e+02,
5,,1.985600e+00,,1.474900e+00,,5.219356e+04,,-1.629413e+02,
6,,1.985600e+00,,1.474900e+00,,5.234790e+04,,-1.578154e+02,
7,,1.992900e+00,,1.474900e+00,,5.239740e+04,,-1.569428e+02,
8,,2.000200e+00,,1.474900e+00,,5.244690e+04,,-1.559422e+02,
9,,2.000200e+00,,1.474900e+00,,5.254260e+04,,-1.514036e+02,
10,,2.014800e+00,,1.470000e+00,,5.262510e+04,,-1.477293e+02,
11,,2.014800e+00,,1.470000e+00,,5.270280e+04,,-1.463773e+02,
12,,2.029400e+00,,1.470000e+00,,5.280566e+04,,-1.414622e+02,
13,,2.029400e+00,,1.470000e+00,,5.287350e+04,,-1.384065e+02,
14,,2.036700e+00,,1.470000e+00,,5.296425e+04,,-1.367905e+02,
15,,2.044000e+00,,1.470000e+00,,5.302575e+04,,-1.337449e+02,
16,,2.051300e+00,,1.465100e+00,,5.311350e+04,,-1.298881e+02,
17,,2.058600e+00,,1.465100e+00,,5.321748e+04,,-1.288731e+02,
18,,2.058600e+00,,1.465100e+00,,5.327904e+04,,-1.259539e+02,
19,,2.073200e+00,,1.465100e+00,,5.331020e+04,,-1.243173e+02,
20,,2.080500e+00,,1.465100e+00,,5.343560e+04,,-1.191032e+02,
21,,2.080500e+00,,1.465100e+00,,5.354428e+04,,-1.179908e+02,
22,,2.087800e+00,,1.460200e+00,,5.363974e+04,,-1.154766e+02,
23,,2.095100e+00,,1.460200e+00,,5.372059e+04,,-1.120481e+02,
24,,2.095100e+00,,1.460200e+00,,5.369518e+04,,-1.100864e+02,
25,,2.109700e+00,,1.460200e+00,,5.385842e+04,,-1.084253e+02,
26,,2.109700e+00,,1.455300e+00,,5.396976e+04,,-1.050524e+02,
27,,2.117000e+00,,1.460200e+00,,5.399316e+04,,-1.027436e+02,
28,,2.117000e+00,,1.455300e+00,,5.413668e+04,,-1.000936e+02,
29,,2.124300e+00,,1.455300e+00,,5.417958e+04,,-9.750780e+01,
30,,2.124300e+00,,1.455300e+00,,5.424822e+04,,-9.526149e+01,
31,,2.124300e+00,,1.455300e+00,,5.434094e+04,,-9.141218e+01,
32,,2.131600e+00,,1.455300e+00,,5.444601e+04,,-9.037546e+01,
33,,2.131600e+00,,1.450400e+00,,5.449657e+04,,-8.820849e+01,
34,,2.131600e+00,,1.450400e+00,,5.460006e+04,,-8.541601e+01,
35,,2.131600e+00,,1.455300e+00,,5.466640e+04,,-8.309149e+01,
36,,2.131600e+00,,1.450400e+00,,5.476560e+04,,-7.975642e+01,
37,,2.131600e+00,,1.450400e+00,,5.481440e+04,,-7.690549e+01,
38,,2.131600e+00,,1.450400e+00,,5.490160e+04,,-7.408279e+01,
39,,2.131600e+00,,1.450400e+00,,5.502492e+04,,-7.167034e+01,
40,,2.131600e+00,,1.445500e+00,,5.510916e+04,,-6.916725e+01,
41,,2.124300e+00,,1.450400e+00,,5.513751e+04,,-6.742650e+01,
42,,2.124300e+00,,1.445500e+00,,5.523552e+04,,-6.446027e+01,
43,,2.117000e+00,,1.445500e+00,,5.535574e+04,,-5.949504e+01,
44,,2.117000e+00,,1.445500e+00,,5.543446e+04,,-5.887314e+01,
45,,2.109700e+00,,1.440600e+00,,5.546562e+04,,-5.687911e+01,
46,,2.109700e+00,,1.445500e+00,,5.556976e+04,,-5.347170e+01,
47,,2.102400e+00,,1.445500e+00,,5.565731e+04,,-5.018444e+01,
48,,2.095100e+00,,1.445500e+00,,5.573118e+04,,-4.820453e+01,
49,,2.095100e+00,,1.445500e+00,,5.579094e+04,,-4.709153e+01,
50,,2.080500e+00,,1.440600e+00,,5.589469e+04,,-4.382104e+01,
51,,2.073200e+00,,1.440600e+00,,5.596164e+04,,-4.249497e+01,
52,,2.065900e+00,,1.440600e+00,,5.605740e+04,,-3.840818e+01,
53,,2.065900e+00,,1.440600e+00,,5.614812e+04,,-3.483714e+01,
54,,2.058600e+00,,1.440600e+00,,5.619180e+04,,-3.470874e+01,
55,,2.051300e+00,,1.440600e+00,,5.625060e+04,,-3.086735e+01,
56,,2.044000e+00,,1.440600e+00,,5.641195e+04,,-2.738582e+01,
57,,2.036700e+00,,1.435700e+00,,5.640005e+04,,-2.628034e+01,
58,,2.029400e+00,,1.435700e+00,,5.658790e+04,,-2.196748e+01,
59,,2.022100e+00,,1.435700e+00,,5.658195e+04,,-2.028009e+01,
60,,2.014800e+00,,1.435700e+00,,5.670410e+04,,-1.715064e+01,
61,,2.007500e+00,,1.435700e+00,,5.672302e+04,,-1.641040e+01,
62,,2.000200e+00,,1.430800e+00,,5.679268e+04,,-1.258364e+01,
63,,1.992900e+00,,1.430800e+00,,5.694662e+04,,-1.003142e+01,
64,,1.985600e+00,,1.430800e+00,,5.703285e+04,,-6.817871e+00,
65,,1.985600e+00,,1.430800e+00,,5.706069e+04,,-4.094646e+00,
66,,1.978300e+00,,1.430800e+00,,5.717466e+04,,-8.236102e-02,
67,,1.971000e+00,,1.430800e+00,,5.723469e+04,,1.864088e+00,
68,,1.971000e+00,,1.430800e+00,,5.732672e+04,,5.263206e+00,
69,,1.971000e+00,,1.430800e+00,,5.743496e+04,,7.798788e+00,
70,,1.963700e+00,,1.425900e+00,,5.754760e+04,,1.041939e+01,
71,,1.963700e+00,,1.430800e+00,,5.760040e+04,,1.261531e+01,
72,,1.963700e+00,,1.425900e+00,,5.766043e+04,,1.672408e+01,
73,,1.963700e+00,,1.425900e+00,,5.772718e+04,,2.167491e+01,
74,,1.963700e+00,,1.425900e+00,,5.782241e+04,,2.193298e+01,
75,,1.963700e+00,,1.425900e+00,,5.787581e+04,,2.672416e+01,
76,,1.963700e+00,,1.421000e+00,,5.799240e+04,,2.830389e+01,
77,,1.971000e+00,,1.421000e+00,,5.805270e+04,,3.098552e+01,
78,,1.971000e+00,,1.421000e+00,,5.818320e+04,,3.540380e+01,
79,,1.978300e+00,,1.421000e+00,,5.820840e+04,,3.753642e+01,
80,,1.985600e+00,,1.416100e+00,,5.833373e+04,,4.184056e+01,
81,,1.992900e+00,,1.416100e+00,,5.842109e+04,,4.439944e+01,
82,,2.000200e+00,,1.416100e+00,,5.844475e+04,,4.652603e+01,
83,,2.007500e+00,,1.416100e+00,,5.850299e+04,,4.975116e+01,
84,,2.014800e+00,,1.411200e+00,,5.856669e+04,,5.199981e+01,
85,,2.029400e+00,,1.411200e+00,,5.872912e+04,,5.610631e+01,
86,,2.036700e+00,,1.411200e+00,,5.879260e+04,,5.913657e+01,
87,,2.044000e+00,,1.406300e+00,,5.886804e+04,,6.064905e+01,
88,,2.051300e+00,,1.406300e+00,,5.894340e+04,,6.586547e+01,
89,,2.065900e+00,,1.406300e+00,,5.899176e+04,,6.704364e+01,
90,,2.080500e+00,,1.406300e+00,,5.908755e+04,,6.991299e+01,
91,,2.087800e+00,,1.401400e+00,,5.919357e+04,,7.273261e+01,
92,,2.102400e+00,,1.401400e+00,,5.921031e+04,,7.506550e+01,
93,,2.117000e+00,,1.396500e+00,,5.931024e+04,,7.866743e+01,
94,,2.124300e+00,,1.396500e+00,,5.947756e+04,,8.131519e+01,
95,,2.138900e+00,,1.396500e+00,,5.949824e+04,,8.289767e+01,
96,,2.146200e+00,,1.396500e+00,,5.964100e+04,,8.704145e+01,
97,,2.160800e+00,,1.391600e+00,,5.963910e+04,,8.828343e+01,
98,,2.182700e+00,,1.386700e+00,,5.970560e+04,,9.161759e+01,
99,,2.190000e+00,,1.391600e+00,,5.987232e+04,,9.532151e+01,
100,,2.058600e+00,,1.484700e+00,,5.990880e+04,,9.676101e+01,
101,,2.044000e+00,,1.484700e+00,,5.003600e+04,,1.191806e+02,
102,,2.036700e+00,,1.484700e+00,,5.009000e+04,,1.225007e+02,
103,,2.029400e+00,,1.484700e+00,,5.016468e+04,,1.245381e+02,
104,,2.022100e+00,,1.484700e+00,,5.026972e+04,,1.286107e+02,
105,,2.014800e+00,,1.489600e+00,,5.031214e+04,,1.313233e+02,
106,,2.007500e+00,,1.484700e+00,,5.040126e+04,,1.328632e+02,
107,,2.000200e+00,,1.484700e+00,,5.046756e+04,,1.364770e+02,
108,,1.992900e+00,,1.484700e+00,,5.060118e+04,,1.412952e+02,
109,,1.985600e+00,,1.484700e+00,,5.061036e+04,,1.411242e+02,
110,,1.985600e+00,,1.479800e+00,,5.071823e+04,,1.460143e+02,
111,,1.978300e+00,,1.479800e+00,,5.083359e+04,,1.469247e+02,
112,,1.971000e+00,,1.479800e+00,,5.090904e+04,,1.503172e+02,
113,,1.971000e+00,,1.479800e+00,,5.098600e+04,,1.548401e+02,
114,,1.963700e+00,,1.479800e+00,,5.105256e+04,,1.556908e+02,
115,,1.971000e+00,,1.479800e+00,,5.116125e+04,,1.592760e+02,
116,,1.963700e+00,,1.479800e+00,,5.120955e+04,,1.613727e+02,
117,,1.963700e+00,,1.479800e+00,,5.131350e+04,,1.661550e+02,
118,,1.963700e+00,,1.479800e+00,,5.140576e+04,,1.678699e+02,
119,,1.963700e+00,,1.479800e+00,,5.152448e+04,,1.730824e+02,
120,,1.956400e+00,,1.479800e+00,,5.160503e+04,,1.738767e+02,
121,,1.963700e+00,,1.479800e+00,,5.167030e+04,,1.774380e+02,
122,,1.963700e+00,,1.479800e+00,,5.174413e+04,,-1.791121e+02,
123,,1.971000e+00,,1.474900e+00,,5.179335e+04,,-1.771386e+02,
124,,1.971000e+00,,1.479800e+00,,5.190048e+04,,-1.738055e+02,
125,,1.971000e+00,,1.479800e+00,,5.193612e+04,,-1.714749e+02,
126,,1.978300e+00,,1.474900e+00,,5.207112e+04,,-1.676788e+02,
127,,1.978300e+00,,1.474900e+00,,5.213688e+04,,-1.656623e+02,
128,,1.985600e+00,,1.474900e+00,,5.215650e+04,,-1.631191e+02,
129,,1.992900e+00,,1.474900e+00,,5.227967e+04,,-1.594675e+02,
130,,1.992900e+00,,1.474900e+00,,5.241280e+04,,-1.555198e+02,
131,,2.000200e+00,,1.474900e+00,,5.245460e+04,,-1.547909e+02,
132,,2.000200e+00,,1.474900e+00,,5.252390e+04,,-1.513033e+02,
133,,2.007500e+00,,1.470000e+00,,5.259291e+04,,-1.484009e+02,
134,,2.014800e+00,,1.470000e+00,,5.267024e+04,,-1.466903e+02,
135,,2.022100e+00,,1.470000e+00,,5.281158e+04,,-1.415872e+02,
136,,2.029400e+00,,1.470000e+00,,5.280344e+04,,-1.397429e+02,
137,,2.036700e+00,,1.470000e+00,,5.296200e+04,,-1.372722e+02,
138,,2.044000e+00,,1.465100e+00,,5.299425e+04,,-1.352098e+02,
139,,2.051300e+00,,1.465100e+00,,5.309775e+04,,-1.319598e+02,
140,,2.058600e+00,,1.465100e+00,,5.323192e+04,,-1.275329e+02,
141,,2.065900e+00,,1.465100e+00,,5.326612e+04,,-1.262075e+02,
142,,2.065900e+00,,1.465100e+00,,5.335960e+04,,-1.235142e+02,
143,,2.073200e+00,,1.465100e+00,,5.346600e+04,,-1.205486e+02,
144,,2.080500e+00,,1.460200e+00,,5.351388e+04,,-1.197487e+02,
145,,2.087800e+00,,1.460200e+00,,5.365129e+04,,-1.165563e+02,
146,,2.087800e+00,,1.460200e+00,,5.370057e+04,,-1.120172e+02,
147,,2.102400e+00,,1.460200e+00,,5.374600e+04,,-1.106776e+02,
148,,2.102400e+00,,1.460200e+00,,5.384995e+04,,-1.074291e+02,
149,,2.109700e+00,,1.460200e+00,,5.388614e+04,,-1.045467e+02,
150,,2.109700e+00,,1.460200e+00,,5.397834e+04,,-1.030884e+02,
151,,2.117000e+00,,1.455300e+00,,5.412732e+04,,-1.006423e+02,
152,,2.124300e+00,,1.455300e+00,,5.420688e+04,,-9.672108e+01,
153,,2.131600e+00,,1.455300e+00,,5.428643e+04,,-9.427866e+01,
154,,2.131600e+00,,1.455300e+00,,5.433225e+04,,-9.249859e+01,
155,,2.131600e+00,,1.455300e+00,,5.441836e+04,,-9.058297e+01,
156,,2.131600e+00,,1.455300e+00,,5.446339e+04,,-8.838436e+01,
157,,2.131600e+00,,1.455300e+00,,5.459216e+04,,-8.395543e+01,
158,,2.131600e+00,,1.450400e+00,,5.460160e+04,,-8.272059e+01,
159,,2.131600e+00,,1.450400e+00,,5.473520e+04,,-7.961826e+01,
160,,2.131600e+00,,1.450400e+00,,5.479360e+04,,-7.871104e+01,
161,,2.131600e+00,,1.450400e+00,,5.491360e+04,,-7.539548e+01,
162,,2.131600e+00,,1.450400e+00,,5.499900e+04,,-7.246392e+01,
163,,2.124300e+00,,1.450400e+00,,5.500629e+04,,-7.079478e+01,
164,,2.131600e+00,,1.445500e+00,,5.514804e+04,,-6.761607e+01,
165,,2.124300e+00,,1.445500e+00,,5.520393e+04,,-6.597439e+01,
166,,2.117000e+00,,1.445500e+00,,5.527278e+04,,-6.302907e+01,
167,,2.117000e+00,,1.445500e+00,,5.539510e+04,,-5.894970e+01,
168,,2.117000e+00,,1.445500e+00,,5.542462e+04,,-5.742273e+01,
169,,2.109700e+00,,1.445500e+00,,5.552138e+04,,-5.402322e+01,
170,,2.102400e+00,,1.440600e+00,,5.563656e+04,,-5.167119e+01,
171,,2.095100e+00,,1.445500e+00,,5.569051e+04,,-5.064029e+01,
172,,2.095100e+00,,1.445500e+00,,5.580920e+04,,-4.708175e+01,
173,,2.087800e+00,,1.440600e+00,,5.585817e+04,,-4.553017e+01,
174,,2.080500e+00,,1.440600e+00,,5.591793e+04,,-4.142206e+01,
175,,2.073200e+00,,1.435700e+00,,5.603136e+04,,-3.970410e+01,
176,,2.065900e+00,,1.440600e+00,,5.616324e+04,,-3.504769e+01,
177,,2.058600e+00,,1.440600e+00,,5.620104e+04,,-3.433587e+01,
178,,2.051300e+00,,1.440600e+00,,5.627580e+04,,-3.086224e+01,
179,,2.044000e+00,,1.435700e+00,,5.639410e+04,,-2.840779e+01,
180,,2.029400e+00,,1.435700e+00,,5.641025e+04,,-2.632363e+01,
181,,2.029400e+00,,1.435700e+00,,5.656240e+04,,-2.281288e+01,
182,,2.022100e+00,,1.435700e+00,,5.660320e+04,,-2.004799e+01,
183,,2.014800e+00,,1.435700e+00,,5.671098e+04,,-1.593644e+01,
184,,2.007500e+00,,1.435700e+00,,5.680816e+04,,-1.388642e+01,
185,,2.000200e+00,,1.435700e+00,,5.686750e+04,,-1.229133e+01,
186,,2.000200e+00,,1.430800e+00,,5.697456e+04,,-8.204193e+00,
187,,1.985600e+00,,1.435700e+00,,5.698935e+04,,-7.396137e+00,
188,,1.985600e+00,,1.430800e+00,,5.710941e+04,,-3.133431e+00,
189,,1.978300e+00,,1.430800e+00,,5.713290e+04,,-8.727872e-01,
190,,1.978300e+00,,1.430800e+00,,5.724426e+04,,1.270103e+00,
191,,1.971000e+00,,1.430800e+00,,5.727993e+04,,3.923661e+00,
192,,1.963700e+00,,1.430800e+00,,5.741032e+04,,8.374787e+00,
193,,1.963700e+00,,1.430800e+00,,5.748072e+04,,1.080663e+01,
194,,1.963700e+00,,1.425900e+00,,5.753440e+04,,1.315076e+01,
195,,1.963700e+00,,1.425900e+00,,5.764174e+04,,1.557125e+01,
196,,1.963700e+00,,1.425900e+00,,5.774409e+04,,2.047101e+01,
197,,1.963700e+00,,1.425900e+00,,5.780995e+04,,2.260942e+01,
198,,1.971000e+00,,1.425900e+00,,5.792921e+04,,2.643813e+01,
199,,1.971000e+00,,1.421000e+00,,5.789984e+04,,2.787592e+01,
200,,1.971000e+00,,1.421000e+00,,5.804010e+04,,3.152151e+01,
201,,1.978300e+00,,1.421000e+00,,5.815350e+04,,3.514441e+01,
202,,1.978300e+00,,1.416100e+00,,5.819310e+04,,3.815390e+01,
203,,1.992900e+00,,1.416100e+00,,5.833919e+04,,4.063406e+01,
204,,1.985600e+00,,1.416100e+00,,5.839106e+04,,4.579862e+01,
205,,2.000200e+00,,1.411200e+00,,5.845840e+04,,4.671254e+01,
206,,2.007500e+00,,1.411200e+00,,5.856487e+04,,5.051124e+01,
207,,2.014800e+00,,1.411200e+00,,5.857670e+04,,5.207441e+01,
208,,2.029400e+00,,1.406300e+00,,5.868680e+04,,5.657553e+01,
209,,2.029400e+00,,1.411200e+00,,5.877144e+04,,6.008472e+01,
210,,2.044000e+00,,1.406300e+00,,5.884688e+04,,6.082401e+01,
211,,2.058600e+00,,1.406300e+00,,5.890527e+04,,6.409239e+01,
212,,2.065900e+00,,1.406300e+00,,5.904477e+04,,6.821250e+01,
213,,2.080500e+00,,1.401400e+00,,5.909127e+04,,6.984010e+01,
214,,2.095100e+00,,1.401400e+00,,5.918427e+04,,7.384572e+01,
215,,2.102400e+00,,1.396500e+00,,5.925478e+04,,7.736483e+01,
216,,2.117000e+00,,1.396500e+00,,5.938074e+04,,7.731360e+01,
217,,2.131600e+00,,1.396500e+00,,5.947662e+04,,8.231702e+01,
218,,2.138900e+00,,1.396500e+00,,5.957165e+04,,8.520994e+01,
219,,2.160800e+00,,1.396500e+00,,5.958115e+04,,8.662339e+01,
