"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","110244",
"Firmware Version","02.300",
"Date","2023-01-23",
"Time","16:47:50",
"Comment","",

"Meas. Place",,"1",,"2",,
"Type",,"Delay",,"Peak Peak",,
"Source 1",,"C2",,"C2",,
"Source 2",,"C1",,,,
"Unit",,s,,V,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,
"Wave count",,2043,,2043,,
"Current",,2.712400e-05,,3.420200e+00,,
"Average No.",,1.000000e+03,,1.000000e+03,,
"Min",,2.690400e-05,,3.395700e+00,,
"Max",,2.727600e-05,,3.454500e+00,,
"Mean",,2.711512e-05,,3.415545e+00,,
"StdDev",,5.867600e-08,,5.786900e-03,,
"Time of first value",,,,,,
"Time of last value",,,,,,
"Long term Min",,2.686000e-05,,3.395700e+00,,
"Long term Max",,2.734000e-05,,3.479000e+00,,
"Long term Mean",,2.711346e-05,,3.417838e+00,,
"Long term StdDev",,6.141600e-08,,8.540700e-03,,
"Long term start time",,,,,,
"Long term end Time",,,,,,


"Index","Time Offset","Value","Time Offset","Value",
215,,2.714400e-05,,3.425100e+00,
216,,2.712400e-05,,3.410400e+00,
217,,2.701200e-05,,3.415300e+00,
218,,2.710400e-05,,3.425100e+00,
219,,2.708000e-05,,3.420200e+00,
220,,2.716000e-05,,3.415300e+00,
221,,2.720000e-05,,3.415300e+00,
222,,2.705600e-05,,3.420200e+00,
223,,2.710400e-05,,3.415300e+00,
224,,2.702800e-05,,3.410400e+00,
225,,2.718800e-05,,3.420200e+00,
226,,2.716400e-05,,3.415300e+00,
227,,2.715200e-05,,3.415300e+00,
228,,2.706400e-05,,3.415300e+00,
229,,2.712400e-05,,3.420200e+00,
230,,2.709200e-05,,3.410400e+00,
231,,2.716800e-05,,3.420200e+00,
232,,2.713200e-05,,3.415300e+00,
233,,2.715600e-05,,3.415300e+00,
234,,2.702800e-05,,3.415300e+00,
235,,2.707200e-05,,3.415300e+00,
236,,2.711200e-05,,3.415300e+00,
237,,2.712800e-05,,3.410400e+00,
238,,2.722800e-05,,3.415300e+00,
239,,2.710000e-05,,3.410400e+00,
240,,2.706800e-05,,3.415300e+00,
241,,2.720800e-05,,3.410400e+00,
242,,2.720800e-05,,3.425100e+00,
243,,2.722800e-05,,3.415300e+00,
244,,2.724400e-05,,3.410400e+00,
245,,2.714000e-05,,3.405500e+00,
246,,2.709600e-05,,3.410400e+00,
247,,2.714000e-05,,3.420200e+00,
248,,2.715200e-05,,3.425100e+00,
249,,2.706400e-05,,3.425100e+00,
250,,2.707600e-05,,3.410400e+00,
251,,2.713600e-05,,3.415300e+00,
252,,2.726800e-05,,3.415300e+00,
253,,2.712800e-05,,3.410400e+00,
254,,2.713600e-05,,3.415300e+00,
255,,2.706800e-05,,3.415300e+00,
256,,2.712800e-05,,3.415300e+00,
257,,2.717200e-05,,3.420200e+00,
258,,2.710000e-05,,3.415300e+00,
259,,2.713200e-05,,3.415300e+00,
260,,2.719600e-05,,3.420200e+00,
261,,2.700400e-05,,3.425100e+00,
262,,2.710400e-05,,3.425100e+00,
263,,2.714000e-05,,3.410400e+00,
264,,2.708800e-05,,3.410400e+00,
265,,2.727600e-05,,3.410400e+00,
266,,2.706400e-05,,3.415300e+00,
267,,2.724800e-05,,3.420200e+00,
268,,2.710400e-05,,3.415300e+00,
269,,2.715200e-05,,3.425100e+00,
270,,2.704800e-05,,3.420200e+00,
271,,2.706800e-05,,3.415300e+00,
272,,2.715600e-05,,3.420200e+00,
273,,2.716400e-05,,3.415300e+00,
274,,2.714000e-05,,3.410400e+00,
275,,2.704800e-05,,3.420200e+00,
276,,2.706400e-05,,3.420200e+00,
277,,2.703600e-05,,3.410400e+00,
278,,2.706000e-05,,3.405500e+00,
279,,2.715200e-05,,3.415300e+00,
280,,2.718800e-05,,3.420200e+00,
281,,2.708000e-05,,3.415300e+00,
282,,2.713200e-05,,3.415300e+00,
283,,2.706400e-05,,3.410400e+00,
284,,2.704400e-05,,3.415300e+00,
285,,2.715600e-05,,3.405500e+00,
286,,2.725200e-05,,3.410400e+00,
287,,2.713600e-05,,3.425100e+00,
288,,2.723200e-05,,3.415300e+00,
289,,2.717200e-05,,3.420200e+00,
290,,2.708000e-05,,3.410400e+00,
291,,2.711600e-05,,3.410400e+00,
292,,2.719600e-05,,3.415300e+00,
293,,2.696400e-05,,3.420200e+00,
294,,2.708800e-05,,3.415300e+00,
295,,2.715200e-05,,3.415300e+00,
296,,2.708400e-05,,3.410400e+00,
297,,2.712400e-05,,3.415300e+00,
298,,2.718800e-05,,3.415300e+00,
299,,2.708000e-05,,3.415300e+00,
300,,2.720400e-05,,3.415300e+00,
301,,2.710000e-05,,3.420200e+00,
302,,2.716400e-05,,3.415300e+00,
303,,2.704400e-05,,3.415300e+00,
304,,2.709200e-05,,3.410400e+00,
305,,2.707200e-05,,3.410400e+00,
306,,2.706400e-05,,3.420200e+00,
307,,2.708000e-05,,3.410400e+00,
308,,2.708800e-05,,3.420200e+00,
309,,2.716000e-05,,3.420200e+00,
310,,2.712800e-05,,3.410400e+00,
311,,2.708400e-05,,3.420200e+00,
312,,2.707600e-05,,3.410400e+00,
313,,2.719600e-05,,3.415300e+00,
314,,2.711600e-05,,3.410400e+00,
315,,2.714800e-05,,3.415300e+00,
316,,2.713600e-05,,3.415300e+00,
317,,2.708800e-05,,3.410400e+00,
318,,2.708800e-05,,3.439800e+00,
319,,2.718800e-05,,3.415300e+00,
320,,2.712000e-05,,3.415300e+00,
321,,2.720000e-05,,3.415300e+00,
322,,2.718800e-05,,3.415300e+00,
323,,2.706400e-05,,3.444700e+00,
324,,2.718400e-05,,3.415300e+00,
325,,2.704800e-05,,3.425100e+00,
326,,2.713200e-05,,3.410400e+00,
327,,2.704000e-05,,3.410400e+00,
328,,2.716800e-05,,3.420200e+00,
329,,2.705600e-05,,3.410400e+00,
330,,2.717600e-05,,3.420200e+00,
331,,2.717200e-05,,3.425100e+00,
332,,2.720800e-05,,3.420200e+00,
333,,2.712000e-05,,3.415300e+00,
334,,2.716400e-05,,3.425100e+00,
335,,2.707200e-05,,3.420200e+00,
336,,2.716400e-05,,3.405500e+00,
337,,2.722800e-05,,3.405500e+00,
338,,2.702000e-05,,3.410400e+00,
339,,2.706400e-05,,3.410400e+00,
340,,2.724000e-05,,3.415300e+00,
341,,2.706400e-05,,3.415300e+00,
342,,2.716400e-05,,3.420200e+00,
343,,2.717600e-05,,3.425100e+00,
344,,2.698800e-05,,3.415300e+00,
345,,2.712000e-05,,3.415300e+00,
346,,2.721200e-05,,3.420200e+00,
347,,2.704400e-05,,3.410400e+00,
348,,2.710000e-05,,3.425100e+00,
349,,2.712400e-05,,3.415300e+00,
350,,2.710800e-05,,3.425100e+00,
